Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Hobart F,W vs Jovic,50% (5/10),80% (4/5),1/2,20% (2/10),0% (0/2),3/4,2/3,0/0,1/2,0/0
2025 Guangzhou R16,W vs Wang,38% (5/13),100% (5/5),1/3,38% (5/13),20% (1/5),3/4,1/1,0/1,0/0,0/0
2025 BJK Cup Finals RR,W vs Navarro,50% (5/10),60% (3/5),1/1,20% (2/10),50% (1/2),3/3,2/2,0/0,1/1,0/0
2025 Wimbledon R128,W vs Pegula,44% (4/9),100% (4/4),0/0,0% (0/8),- (0/0),3/3,1/1,0/0,0/0,0/0
2025 s Hertogenbosch R32,W vs Hartono,33% (4/12),75% (3/4),0/2,17% (2/12),0% (0/2),1/2,0/0,3/3,0/0,0/0
2024 US Open R64,L vs Pavlyuchenkova,57% (8/14),50% (4/8),1/7,54% (7/13),0% (0/7),3/4,1/1,2/2,0/0,0/0
2024 US Open R128,W vs Baindl,71% (5/7),100% (5/5),0/1,25% (2/8),50% (1/2),4/5,2/3,0/0,1/1,0/0
2024 Cincinnati R32,L vs Sabalenka,10% (1/10),0% (0/1),0/2,44% (4/9),50% (2/4),0/0,0/0,2/2,0/0,1/1
2024 Roland Garros R16,L vs Gauff,13% (1/8),100% (1/1),1/5,71% (5/7),0% (0/5),0/1,0/0,1/1,0/0,0/0
2024 Linz R16,L vs Potapova,44% (7/16),57% (4/7),1/3,19% (3/16),0% (0/3),3/4,1/1,2/2,0/0,0/0
2023 US Open R128,L vs Juvan,30% (3/10),67% (2/3),0/3,60% (6/10),17% (1/6),2/2,0/0,1/3,0/0,1/2
2023 Lausanne F,W vs Burel,38% (6/16),83% (5/6),1/4,44% (7/16),43% (3/7),2/3,0/1,0/0,0/0,0/0
2023 Wimbledon R32,L vs Pegula,50% (4/8),50% (2/4),1/4,75% (6/8),0% (0/6),1/2,0/0,1/3,0/0,0/1
2023 Wimbledon R64,W vs Masarova,63% (5/8),100% (5/5),1/1,38% (3/8),67% (2/3),4/4,1/2,0/0,1/1,0/0
2023 Wimbledon R128,W vs Osorio,80% (8/10),100% (8/8),4/5,56% (5/9),0% (0/5),4/6,0/0,0/0,0/0,0/0
2023 Roland Garros R32,L vs Pera,64% (7/11),86% (6/7),4/6,64% (7/11),0% (0/7),1/6,0/0,2/3,0/0,2/2
2023 Roland Garros R64,W vs Waltert,67% (6/9),100% (6/6),2/2,63% (5/8),60% (3/5),3/5,1/2,0/0,0/1,0/0
2023 Roland Garros R128,W vs Kvitova,56% (5/9),100% (5/5),1/3,60% (6/10),50% (3/6),3/5,2/3,0/0,1/2,0/0
2023 Monterrey QF,L vs Mertens,25% (2/8),0% (0/2),0/4,63% (5/8),20% (1/5),0/0,0/0,1/1,0/0,0/0
2023 Australian Open R128,L vs Rybakina,36% (4/11),75% (3/4),0/4,70% (7/10),29% (2/7),1/3,0/0,2/3,0/0,0/0
2026 (1 matches),,50.0%,80.0%,50.0%,20.0%,0.0%,75.0%,66.7%,-,50.0%,-
2025 (4 matches),,40.9%,83.3%,33.3%,20.9%,22.2%,83.3%,100.0%,75.0%,100.0%,-
2024 (5 matches),,40.0%,63.6%,16.7%,39.6%,14.3%,71.4%,80.0%,100.0%,100.0%,100.0%
2023 (12 matches),,49.6%,79.0%,35.0%,54.9%,28.4%,57.1%,55.6%,52.9%,50.0%,57.1%
2022 (5 matches),,43.4%,73.9%,22.2%,49.0%,28.0%,66.7%,50.0%,100.0%,50.0%,100.0%
Career (41 matches),,47.3%,75.6%,32.7%,50.6%,23.0%,59.1%,60.6%,64.6%,57.1%,53.3%
