Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,11,8,3,72.7%,17-7,70.8%,124-96,56.4%,2-0,100.0%,10,67.0%,45.0%,1.9%,3.7%,66.0%,63.5%,47.9%,58.2%,47.3%,52.6%,1.13,W (Bastad 125)
2024,9,8,1,88.9%,17-3,85.0%,117-65,64.3%,2-1,66.7%,9,74.7%,53.4%,2.2%,3.9%,64.4%,66.1%,47.5%,59.5%,51.2%,55.7%,1.26,W (Charleston 125)
2023,11,9,2,81.8%,18-9,66.7%,137-103,57.1%,1-1,50.0%,11,65.0%,49.2%,1.5%,3.5%,67.8%,60.5%,48.8%,56.7%,49.7%,53.3%,1.15,W (San Luis Potosi 125)
2022,37,28,9,75.7%,59-27,68.6%,450-353,56.0%,7-1,87.5%,19,61.8%,43.4%,1.0%,3.2%,68.0%,57.8%,49.3%,55.1%,47.7%,51.3%,1.06,W (3x)
2021,2,1,1,50.0%,2-3,40.0%,22-27,44.9%,1-0,100.0%,0,,,,,,,,,,,,R16 (W60 Zagreb)
2020,10,7,3,70.0%,14-8,63.6%,110-91,54.7%,2-0,100.0%,7,75.7%,45.5%,0.4%,5.1%,66.9%,65.6%,52.2%,61.2%,48.7%,55.2%,1.26,F (Prague)
2019,43,31,12,72.1%,66-33,66.7%,523-392,57.2%,5-4,55.6%,0,,,,,,,,,,,,W (3x)
2018,15,9,6,60.0%,18-12,60.0%,163-130,55.6%,2-3,40.0%,0,,,,,,,,,,,,W (Nules $15K)
2017,7,4,3,57.1%,8-6,57.1%,69-68,50.4%,1-1,50.0%,0,,,,,,,,,,,,QF (Santa Margherita Di Pula $25K)
Career,145,105,40,72.4%,219-108,67.0%,1715-1325,56.4%,23-11,67.6%,56,67.1%,46.6%,1.4%,3.7%,66.9%,61.6%,49.0%,57.4%,48.6%,53.0%,1.14,
