Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
1987 Australian Open F,W vs Navratilova,78% (7/9),50% (6/12),2/2,1/1,44% (4/9),0/0,0/0,100% (4/4),75% (3/4)
1986 Wimbledon F,L vs Navratilova,53% (8/15),17% (1/6),0/0,0/0,33% (1/3),0/2,0/1,25% (1/4),0% (0/4)
1986 Wimbledon SF,W vs Evert,57% (8/14),50% (5/10),2/4,1/2,33% (2/6),0/0,0/0,67% (4/6),50% (3/6)
1982 US Open F,L vs Evert,80% (4/5),0% (0/6),0/0,0/0,20% (1/5),1/3,1/2,- (0/0),- (0/0)
1982 Roland Garros SF,L vs Navratilova,100% (2/2),0% (0/2),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
1981 Wimbledon F,L vs Evert,30% (3/10),25% (1/4),0/0,0/0,55% (6/11),2/4,1/2,- (0/0),- (0/0)
1981 Roland Garros F,W vs Hanika,60% (6/10),46% (6/13),2/3,1/2,63% (5/8),0/0,0/0,- (0/0),- (0/0)
1980 US Open F,L vs Evert,78% (7/9),33% (2/6),1/1,0/0,54% (7/13),1/3,0/1,- (0/0),- (0/0)
1980 Wimbledon R16,L vs Goolagong,58% (7/12),75% (3/4),1/2,0/0,22% (2/9),1/3,1/2,57% (4/7),57% (4/7)
1987 (1 matches),,77.8%,50.0%,100.0%,100.0%,44.4%,-,-,100.0%,75.0%
1986 (2 matches),,55.2%,37.5%,50.0%,50.0%,33.3%,0.0%,0.0%,50.0%,30.0%
1982 (2 matches),,85.7%,0.0%,-,-,25.0%,20.0%,33.3%,-,-
1981 (2 matches),,45.0%,41.2%,66.7%,50.0%,57.9%,50.0%,50.0%,-,-
1980 (2 matches),,66.7%,50.0%,66.7%,-,40.9%,33.3%,33.3%,57.1%,57.1%
Career (9 matches),,60.5%,38.1%,66.7%,60.0%,42.3%,29.4%,33.3%,61.9%,47.6%
