Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
1987 Australian Open F,W vs Navratilova,58.6%,58.5%,31.0%,59.2%,41.7%,100.0%,100.0%,31.3%,100.0%,0.0%,-,185,141
1986 Wimbledon F,L vs Navratilova,76.4%,66.7%,34.8%,67.4%,29.4%,50.0%,0.0%,25.0%,33.3%,0.0%,-,143,104
1986 Wimbledon SF,W vs Evert,63.4%,64.4%,48.4%,69.2%,8.8%,4.8%,0.0%,60.0%,50.0%,4.0%,50.0%,55,63
1985 US Open F,W vs Navratilova,54.2%,57.8%,37.8%,54.9%,42.9%,66.7%,0.0%,37.5%,50.0%,0.0%,-,97,26
1985 US Open SF,W vs Evert,52.4%,63.6%,57.5%,63.6%,17.1%,22.2%,25.0%,10.7%,66.7%,1.4%,25.0%,47,43
1982 US Open F,L vs Evert,21.1%,37.5%,35.2%,57.9%,14.1%,20.0%,0.0%,6.6%,0.0%,1.6%,0.0%,-32,21
1982 US Open SF,W vs Shriver,16.9%,69.2%,19.5%,70.0%,29.4%,50.0%,0.0%,21.7%,62.5%,1.9%,33.3%,69,5
1982 Roland Garros SF,L vs Navratilova,23.7%,66.7%,20.5%,68.8%,7.1%,0.0%,0.0%,20.0%,0.0%,1.1%,0.0%,20,19
1981 Wimbledon F,L vs Evert,35.4%,60.9%,32.5%,55.3%,9.7%,12.5%,0.0%,12.2%,9.1%,5.7%,16.7%,93,92
1981 Roland Garros F,W vs Hanika,19.0%,72.7%,20.9%,63.0%,6.7%,17.6%,5.9%,44.4%,60.0%,0.0%,-,-37,-24
1980 Wimbledon R16,L vs Goolagong,50.0%,52.2%,38.8%,56.5%,20.6%,30.0%,0.0%,33.3%,33.3%,2.2%,66.7%,85,59
1980 Roland Garros SF,L vs Evert,31.8%,66.7%,35.3%,54.5%,14.9%,15.4%,50.0%,14.3%,0.0%,4.9%,18.8%,-17,-32
Career (12 matches),,43.8%,61.1%,35.8%,61.0%,15.0%,22.7%,10.8%,18.4%,29.0%,2.3%,25.5%,46,37
