Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
1987 Australian Open F,W vs Navratilova,67.5%,67.9%,15.7%,6/7,1.79,37.0%,60.4%,62.5%,15.1%,1.39,30.0%,92.3%,75.0%,19.2%,2.10,42.3%
1986 Wimbledon F,L vs Navratilova,64.0%,45.8%,6.7%,0/5,1.52,16.2%,64.9%,45.9%,7.0%,1.41,19.2%,68.8%,45.5%,6.3%,1.79,9.1%
1986 Wimbledon SF,W vs Evert,81.9%,55.9%,13.3%,8/3,2.10,6.1%,83.8%,54.4%,11.8%,1.84,10.3%,84.6%,63.6%,23.1%,2.53,0.0%
1985 US Open F,W vs Navratilova,49.5%,55.3%,17.9%,9/8,1.79,46.6%,65.2%,53.3%,13.0%,1.68,46.3%,70.8%,58.8%,45.8%,1.93,46.9%
1985 US Open SF,W vs Evert,83.8%,48.2%,9.1%,4/5,2.23,20.0%,89.0%,43.1%,11.0%,2.04,41.4%,90.0%,66.7%,5.0%,2.39,2.8%
1982 US Open F,L vs Evert,83.1%,38.9%,1.5%,0/1,2.06,20.7%,87.8%,41.9%,2.0%,1.84,41.7%,73.3%,27.3%,0.0%,2.21,5.9%
1982 US Open SF,W vs Shriver,70.1%,51.9%,7.8%,3/3,2.29,100.0%,81.0%,55.9%,9.5%,2.07,100.0%,87.0%,45.0%,8.7%,2.56,100.0%
1982 Roland Garros SF,L vs Navratilova,66.7%,30.8%,10.3%,1/3,2.42,50.0%,57.1%,33.3%,9.5%,2.23,66.7%,82.4%,28.6%,11.8%,2.56,37.5%
1981 Wimbledon F,L vs Evert,80.4%,39.0%,11.8%,3/3,1.73,15.7%,84.6%,36.4%,7.7%,1.61,18.9%,66.7%,50.0%,25.0%,2.05,7.1%
1981 Roland Garros F,W vs Hanika,89.9%,59.7%,4.3%,0/3,2.15,6.8%,91.5%,62.8%,6.4%,2.13,9.7%,95.0%,52.6%,0.0%,2.22,0.0%
1980 Wimbledon R16,L vs Goolagong,70.2%,47.5%,23.8%,11/9,2.40,98.6%,65.1%,46.4%,25.6%,2.05,97.4%,81.6%,48.4%,23.7%,2.79,100.0%
1980 Roland Garros SF,L vs Evert,80.6%,40.5%,8.2%,2/6,2.46,15.3%,94.4%,40.3%,4.2%,2.05,33.3%,70.6%,41.7%,29.4%,2.67,7.3%
Career (12 matches),,73.7%,49.3%,11.2%,45.6%,2.09,37.9%,79.0%,48.2%,10.0%,1.85,42.4%,81.3%,52.0%,17.4%,2.37,32.7%
