Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Newport Q2,L vs Bolt,75% (6/8),50% (1/2),0/0,0/0,40% (2/5),2/4,2/3,- (0/0),- (0/0)
2019 Wimbledon R128,L vs Clarke,68% (15/22),36% (4/11),1/3,0/0,50% (6/12),7/10,6/7,- (0/0),- (0/0)
2019 Little Rock CH R32,W vs Luz,100% (8/8),36% (4/11),2/4,1/3,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 Savannah CH R32,L vs Altamirano,70% (7/10),43% (3/7),1/1,0/0,50% (5/10),2/4,0/1,- (0/0),- (0/0)
2019 Tallahassee CH QF,L vs Sandgren,60% (6/10),0% (0/4),0/0,0/0,0% (0/3),0/2,0/1,- (0/0),- (0/0)
2019 Tallahassee CH R16,W vs Karlovskiy,69% (11/16),45% (5/11),2/6,1/4,50% (5/10),0/1,0/0,- (0/0),- (0/0)
2019 Tallahassee CH R32,W vs Kwiatkowski,62% (8/13),67% (4/6),2/5,1/4,100% (4/4),0/0,0/0,- (0/0),- (0/0)
2019 Sarasota CH R32,W vs Cuevas,72% (13/18),38% (3/8),2/3,1/1,83% (5/6),2/3,0/0,- (0/0),- (0/0)
2019 Houston R32,L vs Garcia Lopez,73% (11/15),14% (1/7),1/1,0/0,60% (6/10),1/3,0/1,100% (6/6),17% (1/6)
2019 Indian Wells CH R64,L vs Smith,65% (11/17),33% (2/6),1/1,0/0,64% (7/11),2/4,1/2,100% (5/5),50% (2/4)
2019 New York R32,L vs Thompson,48% (12/25),0% (0/1),1/1,0/0,75% (12/16),9/11,0/1,50% (4/8),63% (5/8)
2019 Cleveland CH QF,L vs King,58% (7/12),33% (3/9),0/1,0/0,56% (5/9),5/7,5/6,56% (5/9),33% (3/9)
2019 Cleveland CH R32,W vs Bonzi,77% (10/13),33% (2/6),2/4,1/2,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 Newport Beach CH R32,L vs Young,46% (6/13),33% (1/3),0/0,0/0,57% (4/7),0/2,0/1,- (0/0),- (0/0)
2019 Noumea CH F,L vs Ymer,36% (5/14),50% (1/2),0/0,0/0,56% (5/9),2/4,1/2,- (0/0),- (0/0)
2019 Noumea CH SF,W vs Young,100% (8/8),40% (4/10),2/3,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 Noumea CH QF,W vs Kwiatkowski,53% (10/19),38% (3/8),2/4,1/2,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2019 Noumea CH R16,W vs Nys,62% (8/13),83% (5/6),2/2,1/1,75% (6/8),0/0,0/0,- (0/0),- (0/0)
2019 Noumea CH R32,W vs Huesler,85% (11/13),14% (2/14),2/6,1/5,- (0/0),0/0,0/0,- (0/0),- (0/0)
2018 Las Vegas CH R32,L vs Rola,67% (10/15),100% (2/2),1/1,0/0,71% (5/7),3/5,1/2,- (0/0),- (0/0)
2019 (19 matches),,64.8%,36.4%,51.1%,37.5%,60.9%,58.2%,60.0%,71.4%,40.7%
2018 (26 matches),,67.3%,45.4%,51.6%,46.7%,64.3%,55.4%,64.7%,68.5%,34.5%
2017 (9 matches),,68.3%,38.1%,58.8%,57.1%,56.5%,42.3%,16.7%,55.0%,22.2%
2016 (19 matches),,59.2%,50.5%,56.8%,57.1%,56.6%,42.6%,26.7%,49.2%,40.9%
2015 (13 matches),,63.0%,33.3%,60.0%,71.4%,54.8%,46.9%,38.5%,72.4%,55.2%
Career (92 matches),,63.9%,41.4%,54.5%,49.4%,58.8%,50.2%,50.0%,61.7%,37.6%
