Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,22,7,15,31.8%,16-37,30.2%,222-293,43.1%,6-7,46.2%,22,70.5%,17.2%,4.8%,3.9%,59.9%,66.4%,50.3%,59.9%,34.1%,47.4%,0.85
Clay,5,1,4,20.0%,4-7,36.4%,52-66,44.1%,3-2,60.0%,5,78.3%,8.2%,3.5%,3.1%,64.9%,65.5%,56.4%,62.3%,26.5%,45.3%,0.70
Grass,2,0,2,0.0%,2-5,28.6%,33-41,44.6%,1-0,100.0%,2,77.8%,10.8%,3.2%,2.8%,58.3%,66.9%,58.2%,63.3%,32.0%,47.3%,0.87
Grand Slams,8,2,6,25.0%,5-20,20.0%,106-144,42.4%,3-5,37.5%,8,73.2%,15.5%,3.9%,3.4%,61.3%,64.2%,55.8%,61.0%,31.7%,46.5%,0.81
Masters,1,0,1,0.0%,0-2,0.0%,12-14,46.2%,0-2,0.0%,1,83.3%,16.7%,2.6%,7.7%,53.8%,76.2%,41.7%,60.3%,34.1%,46.4%,0.86
Other Tours,20,6,14,30.0%,17-27,38.6%,189-242,43.9%,7-2,77.8%,20,71.4%,14.7%,4.9%,3.6%,60.5%,67.0%,50.3%,60.4%,33.2%,47.4%,0.84
Best of 5,8,2,6,25.0%,5-20,20.0%,106-144,42.4%,3-5,37.5%,8,73.2%,15.5%,3.9%,3.4%,61.3%,64.2%,55.8%,61.0%,31.7%,46.5%,0.81
Best of 3,21,6,15,28.6%,17-29,37.0%,201-256,44.0%,7-4,63.6%,21,72.0%,14.8%,4.8%,3.8%,60.2%,67.4%,49.8%,60.4%,33.2%,47.4%,0.84
vs Righties,25,8,17,32.0%,21-40,34.4%,274-344,44.3%,10-7,58.8%,25,75.2%,14.0%,4.6%,3.6%,61.1%,66.9%,53.3%,61.6%,32.1%,47.4%,0.83
vs Lefties,4,0,4,0.0%,1-9,10.0%,33-56,37.1%,0-2,0.0%,4,52.3%,23.3%,3.0%,3.7%,56.7%,60.8%,42.7%,53.0%,36.7%,44.7%,0.78
vs Top 10,2,1,1,50.0%,2-3,40.0%,28-30,48.3%,1-2,33.3%,2,92.6%,7.1%,6.1%,3.5%,68.2%,68.9%,71.4%,69.7%,22.5%,48.0%,0.74
