Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2019 Noumea CH F,L vs Ymer,5.8,6.6,4.5,44.7%,34.5%,35.0%,47.4%,46.3%,12.4%,-0.5,-0.4,-3.5,-2.6
2016 Charlottesville CH R32,L vs Polansky,3.7,3.8,3.6,42.9%,35.0%,33.3%,33.3%,54.5%,10.6%,1.5,2.1,1.5,2.5
2016 Indian Wells R128,L vs Ram,4.5,4.3,4.6,39.6%,47.4%,61.5%,62.5%,51.0%,12.4%,5.5,3.8,3.0,2.3
2015 Charlottesville CH SF,W vs Laaksonen,5.8,4.8,6.5,57.6%,50.0%,47.1%,65.4%,51.8%,18.6%,17.5,9.4,4.0,2.8
Career (4 matches),,5.0,4.9,5.0,45.7%,43.3%,44.6%,55.6%,50.5%,14.2%,6.0,4.6,1.3,1.1
