Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,3,1,2,33.3%,3-5,37.5%,37-41,47.4%,0-0,-,3,69.2%,25.6%,3.2%,4.0%,61.5%,64.5%,50.5%,59.1%,37.7%,49.0%,0.92,R16 (Cleveland)
2022,10,5,5,50.0%,13-12,52.0%,117-118,49.8%,3-1,75.0%,10,70.4%,28.4%,4.2%,4.4%,58.5%,67.2%,44.5%,57.8%,40.6%,49.3%,0.96,QF (Oeiras 1)
2021,3,0,3,0.0%,0-6,0.0%,25-39,39.1%,0-3,0.0%,3,73.3%,9.7%,4.4%,3.0%,59.1%,66.7%,53.0%,61.1%,28.7%,44.9%,0.74,R32 (3x)
2020,8,3,5,37.5%,7-11,38.9%,82-95,46.3%,2-1,66.7%,8,71.6%,19.8%,5.0%,3.6%,64.2%,67.6%,47.4%,60.4%,35.7%,48.6%,0.90,QF (Indian Wells)
2019,23,12,11,52.2%,27-26,50.9%,254-260,49.4%,6-4,60.0%,23,75.4%,23.2%,5.7%,4.3%,58.9%,70.8%,48.7%,61.7%,38.7%,50.0%,1.01,SF (New Haven)
2018,40,27,13,67.5%,56-32,63.6%,448-385,53.8%,5-3,62.5%,40,78.3%,29.9%,5.5%,4.2%,60.1%,69.3%,52.9%,62.8%,41.1%,51.8%,1.10,W (2x)
2017,32,17,15,53.1%,37-34,52.1%,349-349,50.0%,7-5,58.3%,32,76.2%,23.4%,4.9%,5.3%,58.2%,68.8%,52.6%,62.0%,37.9%,50.0%,1.00,W (Launceston)
2016,25,13,12,52.0%,30-34,46.9%,300-309,49.3%,4-6,40.0%,25,73.9%,25.0%,5.4%,6.2%,57.5%,69.0%,47.1%,59.7%,39.0%,49.3%,0.97,F (Stockton)
2015,10,6,4,60.0%,13-11,54.2%,116-121,48.9%,3-0,100.0%,10,71.3%,26.1%,4.7%,5.7%,60.4%,67.8%,49.1%,60.4%,38.9%,49.4%,0.98,W (Charlottesville)
2014,3,1,2,33.3%,2-5,28.6%,27-34,44.3%,0-1,0.0%,3,72.4%,19.4%,2.9%,2.9%,64.6%,63.0%,44.6%,56.5%,34.5%,46.4%,0.79,R16 (Champaign)
2013,2,0,2,0.0%,0-4,0.0%,15-26,36.6%,0-2,0.0%,2,63.2%,15.0%,3.8%,7.5%,54.9%,64.4%,45.0%,55.6%,33.1%,44.6%,0.75,R32 (2x)
Career,159,85,74,53.5%,188-180,51.1%,1770-1777,49.9%,30-26,53.6%,159,74.8%,25.2%,5.1%,4.9%,59.3%,68.7%,49.8%,61.0%,38.9%,49.9%,1.00,
