Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Nonthaburi QF,L vs Sawangkaew,25% (2/8),50% (1/2),1/3,56% (5/9),0% (0/5),1/1,0/0,0/2,0/0,0/1
2019 W25 Getxo R32,L vs Noel,55% (6/11),67% (4/6),2/7,64% (7/11),0% (0/7),1/4,0/1,0/0,0/0,0/0
2019 W25 Singapore R16,L vs Sutjiadi,33% (7/21),100% (7/7),2/5,50% (9/18),22% (2/9),5/6,1/2,0/2,0/0,0/1
2019 W25 Singapore R16,L vs Gumulya,50% (6/12),83% (5/6),1/5,50% (6/12),0% (0/6),3/4,0/0,0/1,0/0,0/1
2019 W25 Singapore R32,W vs Seah,86% (6/7),100% (6/6),1/1,43% (3/7),67% (2/3),5/6,2/2,0/0,1/1,0/0
2019 W25 Namangan QF,L vs Chong,54% (7/13),86% (6/7),1/6,54% (7/13),0% (0/7),3/5,0/0,0/1,0/0,0/1
2019 W25 Namangan R16,W vs Chernyshova,64% (7/11),71% (5/7),1/2,40% (4/10),50% (2/4),3/4,1/1,1/1,0/0,0/0
2019 W25 Namangan R32,W vs Ghioroaie,70% (7/10),86% (6/7),1/3,44% (4/9),25% (1/4),3/5,1/1,0/0,0/0,0/0
2019 W25 Andijan R32,W vs Yuldasheva,86% (6/7),100% (6/6),0/0,33% (2/6),100% (2/2),5/5,1/1,0/0,0/0,0/0
2019 W25 Hong Kong R32,L vs Siedliska,63% (5/8),60% (3/5),3/6,89% (8/9),13% (1/8),0/3,0/0,0/1,0/0,0/1
2019 W25 Yokohama R16,L vs Harrison,63% (5/8),40% (2/5),1/5,86% (6/7),0% (0/6),1/2,0/0,0/1,0/0,0/0
2018 Mumbai R32,L vs Raina,53% (8/15),88% (7/8),4/7,53% (8/15),0% (0/8),3/7,1/1,2/3,0/0,2/2
2017 Mumbai R32,L vs Khazaniuk,44% (4/9),75% (3/4),2/5,70% (7/10),14% (1/7),0/3,0/0,2/3,0/0,1/2
2017 Pune $25K R32,W vs Mane,100% (9/9),89% (8/9),4/5,67% (6/9),17% (1/6),1/6,0/2,0/0,0/1,0/0
2017 Hua Hin $15K R32,W vs Gai,71% (10/14),100% (10/10),4/7,57% (8/14),13% (1/8),6/8,0/1,0/0,0/0,0/0
2017 Hua Hin $15K F,W vs Lee,60% (9/15),78% (7/9),4/7,53% (8/15),13% (1/8),3/5,0/2,1/1,0/1,0/0
2017 Sharm El Sheikh $15K SF,L vs Sherif,33% (4/12),75% (3/4),1/4,42% (5/12),20% (1/5),1/2,0/0,0/0,0/0,0/0
2017 Sharm El Sheikh $15K R16,W vs Ueda,78% (7/9),86% (6/7),2/3,56% (5/9),40% (2/5),6/6,2/2,0/0,1/1,0/0
2017 Sharm El Sheikh $15K R32,W vs Abou Zekry,78% (7/9),100% (7/7),2/3,63% (5/8),40% (2/5),4/5,0/0,0/0,0/0,0/0
2017 Aurangabad $15K F,W vs Jain,60% (6/10),100% (6/6),4/4,70% (7/10),43% (3/7),3/6,2/2,0/0,1/1,0/0
2019 (11 matches),,55.2%,79.7%,32.6%,55.0%,16.4%,66.7%,75.0%,11.1%,100.0%,0.0%
2018 (1 matches),,53.3%,87.5%,57.1%,53.3%,0.0%,42.9%,100.0%,66.7%,-,100.0%
2017 (10 matches),,65.8%,87.7%,60.9%,55.9%,21.0%,59.3%,42.9%,60.0%,33.3%,50.0%
2014 (3 matches),,46.3%,84.2%,31.3%,54.8%,13.0%,43.8%,16.7%,40.0%,0.0%,50.0%
2013 (2 matches),,58.8%,80.0%,25.0%,72.2%,30.8%,50.0%,-,0.0%,-,0.0%
Career (34 matches),,56.1%,84.9%,41.0%,57.5%,16.3%,56.5%,54.3%,41.4%,40.0%,30.8%
