Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),919,26,,,,,,,,,1037,35,,
2025,868,32,,,,,,,,,945,45
2024,392,154,462,1217,,,403,1193,,,498,126
2023,499,103,,,,,,,,,,
2022,803,27,,,,,,,,,,
2021,912,25,,,,,,,,,,
2020,745,33,,,,,,,,,1053,19
2019,715,33,,,,,,,,,1010,19
2018,,,,,,,,,,,800,15
2017,739,24,,,,,,,,,688,44
2016,531,53,,,,,,,,,431,111
2015,446,68,,,,,,,,,534,72
2014,589,36,,,,,,,,,817,23
2013,878,17,,,,,,,,,1197,8
