Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W15 Tabarka R32,L vs Milovanovic,50% (5/10),80% (4/5),3/5,70% (7/10),0% (0/7),1/4,0/1,0/2,0/0,0/1
2019 W15 Tabarka SF,W vs Touly,57% (13/23),62% (8/13),3/7,42% (8/19),13% (1/8),4/4,1/4,1/1,0/0,0/0
2019 W15 Tabarka F,W vs Gatica,41% (7/17),57% (4/7),0/3,44% (7/16),29% (2/7),4/4,1/1,1/1,0/0,1/1
2019 W15 Tabarka R16,W vs Lukosiute,73% (8/11),75% (6/8),0/1,20% (2/10),0% (0/2),5/5,1/1,0/1,0/0,0/0
2019 W15 Tabarka R32,L vs Rame,22% (2/9),50% (1/2),1/3,63% (5/8),20% (1/5),1/1,0/0,0/1,0/0,0/0
2019 W15 Amiens R32,L vs Bassols Ribera,25% (2/8),50% (1/2),1/4,78% (7/9),29% (2/7),1/1,0/0,1/2,0/0,0/1
2017 Asuncion $15K R16,L vs Martinich,55% (6/11),83% (5/6),0/4,73% (8/11),25% (2/8),3/5,0/1,1/2,0/0,1/1
2017 Asuncion $15K R32,W vs Raszkiewicz,67% (6/9),83% (5/6),1/2,22% (2/9),0% (0/2),4/4,1/1,0/0,1/1,0/0
2017 Lambare $15K QF,L vs Giangreco Campiz,40% (4/10),100% (4/4),3/5,60% (6/10),0% (0/6),1/4,0/2,1/1,0/0,1/1
2017 Lambare $15K R32,W vs Pereira,50% (5/10),100% (5/5),2/3,40% (4/10),25% (1/4),4/5,2/2,0/0,1/1,0/0
2017 Buenos Aires $15K QF,L vs Martinich,54% (7/13),100% (7/7),4/8,69% (9/13),11% (1/9),2/7,1/1,0/0,0/0,0/0
2017 Buenos Aires $15K R16,W vs Ortenzi,89% (8/9),75% (6/8),1/2,38% (3/8),33% (1/3),3/4,0/0,0/0,0/0,0/0
2017 Buenos Aires $15K R32,W vs Bugnon,73% (11/15),82% (9/11),2/5,43% (6/14),17% (1/6),5/7,1/3,1/1,1/1,0/0
2017 Villa del Dique $15K R16,L vs Gleason,56% (9/16),67% (6/9),2/5,63% (10/16),30% (3/10),4/6,1/2,1/3,0/1,0/1
2017 Villa del Dique $15K R32,W vs Pierre Louis,70% (7/10),71% (5/7),0/2,40% (4/10),25% (1/4),3/5,1/2,2/2,0/1,0/0
2017 Benavides $15K QF,L vs Pierre Louis,75% (6/8),50% (3/6),2/6,100% (7/7),0% (0/7),0/3,0/0,0/1,0/0,0/0
2017 Benavides $15K R16,W vs Beccio,88% (7/8),71% (5/7),0/0,0% (0/7),- (0/0),3/3,0/0,0/0,0/0,0/0
2017 Benavides $15K R32,W vs Ekert,56% (5/9),80% (4/5),1/1,22% (2/9),50% (1/2),4/4,2/2,0/0,1/1,0/0
2017 Naples FL $25K R32,L vs Rogowska,50% (4/8),75% (3/4),2/5,89% (8/9),13% (1/8),1/3,0/0,0/2,0/0,0/1
2017 Sao Jose Dos Campos $15K F,L vs Kurata,56% (5/9),80% (4/5),2/7,78% (7/9),0% (0/7),0/4,0/1,1/1,0/0,0/0
2019 (6 matches),,47.4%,64.9%,34.8%,50.0%,16.7%,84.2%,42.9%,37.5%,-,33.3%
2017 (21 matches),,59.9%,79.2%,42.9%,50.0%,17.0%,59.3%,58.3%,52.9%,70.0%,40.0%
2016 (36 matches),,62.0%,81.3%,44.3%,54.7%,20.9%,56.5%,48.6%,45.8%,80.0%,42.9%
2015 (21 matches),,61.6%,83.8%,59.5%,53.8%,24.8%,60.4%,65.2%,33.3%,66.7%,44.4%
2014 (4 matches),,65.1%,85.7%,41.2%,53.5%,26.1%,63.2%,40.0%,-,33.3%,-
Career (91 matches),,60.2%,81.2%,47.2%,52.6%,20.9%,60.3%,54.6%,45.5%,69.7%,41.7%
