Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
12,Elena Dementieva [RUS],2,10,16.7%,4,1,3,25.0%,1999,2009,3,0.76,1.6%,4.1%,67.4%,51.5%,47.6%,50.3%,37.9%,39.1%,50.0%
11,Meghann Shaughnessy [USA],9,2,81.8%,3,2,1,66.7%,1999,2006,1,0.96,5.7%,2.9%,68.6%,54.2%,45.5%,51.4%,46.4%,53.3%,46.2%
10,Vera Zvonareva [RUS],1,9,10.0%,3,0,3,0.0%,2004,2007,3,0.70,0.5%,3.2%,72.5%,56.2%,44.2%,52.9%,33.0%,28.6%,60.0%
9,Ai Sugiyama [JPN],3,6,33.3%,1,0,1,0.0%,1998,2009,2,0.84,2.7%,8.2%,67.6%,59.3%,35.6%,51.6%,40.5%,60.0%,42.9%
9,Amelie Mauresmo [FRA],3,6,33.3%,1,1,0,100.0%,1999,2008,6,0.88,0.8%,5.3%,72.2%,57.0%,40.9%,52.5%,41.8%,55.4%,38.6%
8,Nadia Petrova [RUS],2,6,25.0%,3,1,2,33.3%,2001,2008,4,0.92,1.8%,4.4%,67.6%,59.2%,44.3%,54.4%,41.8%,43.8%,34.1%
8,Francesca Schiavone [ITA],2,6,25.0%,4,2,2,50.0%,2002,2007,2,0.63,0.0%,5.5%,67.0%,52.1%,44.4%,49.5%,31.9%,30.8%,11.1%
8,Anastasia Myskina [RUS],2,6,25.0%,1,0,1,0.0%,2000,2006,2,1.08,1.0%,4.8%,66.7%,61.4%,45.7%,56.2%,47.3%,36.4%,38.1%
8,Lindsay Davenport [USA],0,8,0.0%,3,0,3,0.0%,1997,2005,3,0.83,2.4%,5.2%,71.6%,55.0%,38.3%,50.2%,41.4%,33.3%,33.3%
7,Patty Schnyder [SUI],3,4,42.9%,1,1,0,100.0%,1998,2009,5,0.82,2.1%,1.8%,70.8%,59.1%,50.4%,56.6%,35.7%,60.0%,46.4%
7,Martina Hingis [SUI],0,7,0.0%,0,0,0,-,1998,2007,3,0.73,1.9%,3.3%,70.1%,54.7%,31.7%,47.9%,38.2%,54.1%,50.0%
7,Amy Frazier [USA],3,4,42.9%,0,0,0,-,1999,2005,0,,,,,,,,,,
7,Fabiola Zuluaga [COL],5,2,71.4%,2,1,1,50.0%,1995,2005,0,,,,,,,,,,
6,Janette Husarova [SVK],6,0,100.0%,0,0,0,-,1996,2009,1,1.65,2.1%,6.3%,60.4%,69.0%,63.2%,66.7%,55.0%,0.0%,38.5%
6,Stephanie Foretz Gacon [FRA],3,3,50.0%,2,1,1,50.0%,1999,2009,2,0.99,0.6%,6.2%,71.3%,62.2%,27.5%,52.2%,47.3%,52.2%,48.0%
