Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,1,0,1,0.0%,1-2,33.3%,13-18,41.9%,1-0,100.0%,1,46.7%,33.3%,5.7%,4.6%,65.5%,57.9%,33.3%,49.4%,41.2%,45.0%,0.81,R32 (Canberra 125)
2025,22,11,11,50.0%,30-25,54.5%,275-248,52.6%,5-4,55.6%,22,75.9%,28.5%,5.4%,2.8%,63.2%,66.0%,50.3%,60.2%,42.1%,51.1%,1.06,F (W75 Prague)
2024,50,32,18,64.0%,67-45,59.8%,560-455,55.2%,2-5,28.6%,3,66.7%,20.0%,2.2%,4.9%,60.5%,62.5%,47.9%,56.8%,36.5%,47.4%,0.84,W (2x)
2023,67,45,22,67.2%,97-57,63.0%,763-622,55.1%,12-6,66.7%,0,,,,,,,,,,,,W (2x)
2022,39,28,11,71.8%,54-25,68.4%,421-294,58.9%,5-3,62.5%,0,,,,,,,,,,,,W (W25 Traralgon)
2021,8,2,6,25.0%,6-12,33.3%,74-89,45.4%,0-2,0.0%,0,,,,,,,,,,,,R16 (2x)
2020,15,11,4,73.3%,23-10,69.7%,184-130,58.6%,0-2,0.0%,0,,,,,,,,,,,,F (2x)
2019,25,14,11,56.0%,30-28,51.7%,280-264,51.5%,3-2,60.0%,0,,,,,,,,,,,,W (W25 Canberra)
2018,38,25,13,65.8%,57-35,62.0%,464-410,53.1%,10-4,71.4%,0,,,,,,,,,,,,W (Osaka $25K)
2017,30,24,6,80.0%,50-17,74.6%,372-242,60.6%,4-2,66.7%,0,,,,,,,,,,,,W (2x)
2016,19,12,7,63.2%,31-18,63.3%,236-206,53.4%,2-1,66.7%,0,,,,,,,,,,,,F (2x)
2015,11,4,7,36.4%,9-17,34.6%,107-128,45.5%,0-2,0.0%,0,,,,,,,,,,,,QF (Melbourne 15K)
Career,325,208,117,64.0%,455-291,61.0%,3749-3106,54.7%,44-33,57.1%,26,73.5%,28.0%,5.1%,3.1%,63.0%,65.3%,49.3%,59.4%,41.6%,50.4%,1.02,
