Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 US Open R128,L vs Rybakina,0.94,0.78,58.1,2.1,3.0%,60.6%,13.3%,50.0%,33.3%,40.5%
2022 Melbourne 1 R32,L vs Halep,1.08,0.60,48.2,2.3,0.0%,55.6%,6.1%,42.4%,21.4%,36.0%
2021 Australian Open R128,L vs Stosur,0.94,0.81,63.5,2.2,5.0%,45.0%,2.6%,50.0%,37.5%,53.1%
2019 S-Hertogenbosch R16,L vs Kudermetova,0.94,0.42,36.0,2.3,-,50.0%,-,45.8%,30.4%,15.0%
2019 S-Hertogenbosch R32,W vs Sabalenka,1.27,1.05,73.9,4.7,-,64.8%,-,48.9%,33.3%,37.2%
2019 W80 Charlottesville VA R32,L vs Gleason,1.04,0.85,74.8,2.8,3.3%,60.0%,0.0%,53.4%,32.6%,38.1%
2019 Charleston R64,L vs Bencic,0.85,0.40,27.4,2.0,7.4%,44.4%,4.2%,33.3%,20.0%,38.9%
2019 W25 Canberra F,W vs Ozaki,1.11,1.88,36.4,2.1,0.0%,73.9%,0.0%,54.5%,57.7%,63.6%
2019 W25 Canberra SF,W vs Rogowska,1.15,1.40,46.8,2.2,2.6%,71.1%,5.9%,58.8%,26.9%,58.3%
2019 W25 Canberra QF,W vs Gerlach,0.98,1.25,61.7,2.0,0.0%,55.9%,0.0%,66.7%,42.1%,57.7%
2019 W25 Canberra R16,W vs Bains,1.10,1.56,45.9,2.8,2.9%,64.7%,0.0%,70.0%,37.9%,55.6%
2019 W25 Mildura QF,L vs Mcphee,0.97,0.88,71.5,17.9,-,56.0%,-,57.8%,43.6%,34.0%
2019 W25 Mildura R16,W vs Mihalikova,1.11,1.28,60.5,3.3,0.0%,51.3%,3.0%,66.7%,46.2%,50.0%
2019 W25 Mildura R32,W vs Hanatani,1.07,1.17,74.8,8.0,10.2%,63.3%,6.5%,50.0%,39.6%,55.6%
2019 W60 Launceston R32,L vs Siegemund,0.98,0.74,56.1,2.4,0.0%,43.8%,0.0%,42.9%,37.0%,48.1%
2019 W60 Burnie R16,L vs Cabrera,0.87,0.92,94.3,5.6,2.0%,60.8%,0.0%,48.9%,49.0%,46.7%
2019 Australian Open R128,L vs Keys,0.94,0.34,38.2,2.2,0.0%,57.5%,0.0%,45.0%,19.0%,15.8%
2019 Brisbane R16,L vs Osaka,0.77,0.62,40.0,2.4,0.0%,62.5%,0.0%,52.4%,23.5%,45.2%
2018 Kashiwa $25K SF,L vs Andreescu,0.95,0.62,47.7,2.3,3.7%,59.3%,13.0%,43.5%,28.6%,34.6%
2018 Australian Open R128,L vs Halep,0.95,0.78,57.0,3.8,0.0%,51.2%,4.7%,48.8%,41.7%,41.2%
2024 (1 matches),,0.94,0.78,58.1,2.1,3.0%,60.6%,13.3%,50.0%,33.3%,40.5%
2022 (1 matches),,1.08,0.60,48.2,2.3,0.0%,55.6%,6.1%,42.4%,21.4%,36.0%
2021 (1 matches),,0.94,0.81,63.5,2.2,5.0%,45.0%,2.6%,50.0%,37.5%,53.1%
2019 (15 matches),,1.02,0.96,60.8,2.9,2.1%,59.0%,1.3%,53.2%,37.6%,45.1%
2018 (2 matches),,0.95,0.71,53.3,2.9,1.4%,54.3%,7.6%,47.0%,35.9%,38.3%
Career (58 matches),,1.03,1.05,58.6,2.7,3.1%,58.9%,2.8%,56.1%,41.2%,45.6%
