Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2024 US Open R128,L vs Rybakina,34.9%,36.5%,36.1%,44.7%,44.7%,28.6%,41.2%,38.1%,50.0%,25.0%,30.0%,46.7%,0.0%,53.8%,33.3%,111
2022 Melbourne R32,L vs Halep,17.4%,30.4%,39.3%,13.0%,28.3%,42.5%,41.7%,45.5%,25.0%,27.3%,36.4%,31.3%,30.0%,50.0%,0.0%,-51
2021 Australian Open R128,L vs Stosur,17.9%,24.4%,36.5%,17.9%,23.2%,34.8%,53.6%,14.3%,0.0%,19.0%,28.6%,41.2%,40.0%,18.2%,0.0%,-49
2019 s Hertogenbosch R32,W vs Sabalenka,31.7%,36.6%,42.4%,36.2%,42.0%,47.7%,37.8%,34.4%,0.0%,24.1%,27.6%,31.8%,22.2%,50.0%,66.7%,9
2018 ITF Kashiwa SF,L vs Andreescu,38.0%,42.0%,29.2%,48.0%,52.0%,46.2%,38.5%,33.3%,100.0%,38.9%,44.4%,9.1%,33.3%,44.4%,0.0%,203
2018 Australian Open R128,L vs Halep,15.1%,24.4%,46.9%,13.3%,22.2%,43.6%,31.6%,34.6%,42.9%,21.9%,34.4%,52.0%,35.3%,20.0%,33.3%,78
2017 ITF Perth R32,W vs Lu,9.5%,12.7%,43.1%,14.7%,20.6%,44.8%,37.5%,44.4%,66.7%,4.3%,4.3%,40.9%,30.0%,61.5%,50.0%,-73
2016 ITF Brisbane R16,L vs Hruncakova,22.6%,38.7%,47.1%,25.9%,44.4%,52.5%,35.7%,42.3%,50.0%,18.9%,32.4%,40.0%,40.0%,45.5%,33.3%,-42
Career (8 matches),,23.1%,30.8%,41.4%,25.9%,34.3%,43.0%,40.1%,35.1%,32.3%,21.8%,29.7%,38.6%,31.0%,43.5%,28.6%,52
