Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,4,0,4,0.0%,1-10,9.1%,44-68,39.3%,1-1,50.0%,3,67.4%,13.0%,6.2%,4.0%,61.9%,60.5%,47.2%,55.4%,30.7%,44.0%,0.69
Grass,6,2,4,33.3%,6-12,33.3%,75-96,43.9%,0-0,-,6,75.0%,13.8%,5.4%,5.8%,59.4%,67.3%,50.9%,60.6%,32.8%,47.3%,0.83
Grand Slams,6,1,5,16.7%,5-16,23.8%,87-122,41.6%,1-1,50.0%,6,71.6%,12.4%,5.4%,4.8%,60.9%,62.7%,51.3%,58.2%,32.0%,45.7%,0.77
Other Tours,4,1,3,25.0%,2-6,25.0%,32-42,43.2%,0-0,-,3,75.0%,17.9%,6.6%,6.1%,58.4%,72.2%,43.9%,60.4%,32.3%,47.8%,0.82
Best of 5,6,1,5,16.7%,5-16,23.8%,87-122,41.6%,1-1,50.0%,6,71.6%,12.4%,5.4%,4.8%,60.9%,62.7%,51.3%,58.2%,32.0%,45.7%,0.77
Best of 3,4,1,3,25.0%,2-6,25.0%,32-42,43.2%,0-0,-,3,75.0%,17.9%,6.6%,6.1%,58.4%,72.2%,43.9%,60.4%,32.3%,47.8%,0.82
vs Righties,10,2,8,20.0%,7-22,24.1%,119-164,42.0%,1-1,50.0%,9,72.3%,13.5%,5.7%,5.1%,60.3%,64.7%,49.6%,58.7%,32.1%,46.1%,0.78
