Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2016 Toyota CH R16,W vs Lee,37.6%,51.6%,59.6%,46.8%,49.0%,71.4%,68.0%,66.3%,50.0%,24.1%,33.3%,33.3%,39.4%,50.0%,157
2015 Ho Chi Minh City CH R16,L vs Cipolla,29.2%,34.7%,32.6%,32.4%,54.1%,56.8%,29.4%,60.3%,50.0%,58.8%,75.0%,3.3%,13.3%,34.5%,-87
Career (2 matches),,33.9%,44.2%,46.2%,40.5%,51.2%,65.1%,52.4%,63.7%,50.0%,37.0%,50.0%,19.0%,27.0%,41.2%,49
