Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,10,3,7,30.0%,6-15,28.6%,86-104,45.3%,0-1,0.0%,10,72.6%,18.1%,4.0%,4.3%,62.5%,65.9%,50.7%,60.2%,34.8%,47.6%,0.87,QF (Burnie)
2023,20,6,14,30.0%,13-31,29.5%,180-244,42.5%,3-4,42.9%,20,71.2%,13.9%,5.7%,4.5%,60.4%,68.1%,49.2%,60.6%,32.6%,46.9%,0.83,R16 (6x)
2022,8,3,5,37.5%,9-11,45.0%,92-106,46.5%,2-2,50.0%,8,67.3%,25.0%,4.1%,7.4%,57.9%,65.3%,44.9%,56.7%,38.9%,48.0%,0.90,R16 (3x)
2020,2,0,2,0.0%,0-4,0.0%,13-24,35.1%,0-0,-,2,66.7%,5.3%,5.4%,5.4%,58.9%,66.7%,45.7%,58.0%,25.2%,42.0%,0.60,R64 (2x)
2019,45,23,22,51.1%,57-53,51.8%,546-535,50.5%,11-9,55.0%,45,79.8%,21.5%,7.7%,4.7%,58.9%,71.3%,52.0%,63.4%,36.5%,49.9%,1.00,SF (Launceston)
2018,15,5,10,33.3%,15-22,40.5%,178-198,47.3%,2-8,20.0%,15,72.7%,23.5%,5.3%,4.9%,56.4%,67.1%,49.0%,59.2%,39.0%,48.9%,0.96,QF (Columbus)
2017,24,8,16,33.3%,20-38,34.5%,269-315,46.1%,3-7,30.0%,24,71.9%,21.1%,8.0%,6.3%,56.9%,67.0%,48.3%,59.0%,36.4%,48.0%,0.89,R16 (8x)
2016,33,14,19,42.4%,30-44,40.5%,342-377,47.6%,5-6,45.5%,33,76.9%,19.0%,7.0%,6.7%,60.3%,71.2%,47.4%,61.7%,35.2%,48.7%,0.92,SF (3x)
2015,33,16,17,48.5%,36-42,46.2%,367-393,48.3%,7-6,53.8%,33,73.0%,23.9%,6.7%,5.2%,59.0%,69.5%,46.6%,60.1%,38.7%,49.5%,0.97,F (2x)
2014,23,12,11,52.2%,28-22,56.0%,242-230,51.3%,3-5,37.5%,23,73.0%,30.3%,6.2%,6.0%,60.6%,69.6%,48.9%,61.4%,41.1%,51.0%,1.07,SF (Traralgon2)
2013,9,2,7,22.2%,8-15,34.8%,93-120,43.7%,2-1,66.7%,9,68.6%,18.1%,5.0%,4.2%,67.1%,64.4%,48.6%,59.2%,35.8%,47.6%,0.88,R16 (2x)
2012,4,2,2,50.0%,4-5,44.4%,38-42,47.5%,0-0,-,3,72.4%,14.8%,7.6%,2.3%,62.6%,67.3%,45.3%,59.1%,32.3%,46.1%,0.79,R16 (2x)
2011,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,50.0%,22.2%,1.4%,5.6%,73.6%,58.5%,26.3%,50.0%,40.0%,45.7%,0.80,R32 (Burnie)
2010,1,0,1,0.0%,1-2,33.3%,13-16,44.8%,0-0,-,1,78.6%,13.3%,2.2%,6.6%,47.3%,62.8%,54.2%,58.2%,30.1%,44.8%,0.72,R32 (Burnie)
Career,228,94,134,41.2%,227-306,42.6%,2466-2716,47.6%,38-49,43.7%,227,74.1%,21.4%,6.5%,5.4%,59.4%,68.9%,48.8%,60.7%,36.9%,48.9%,0.94,
