Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Surbiton CH R64,L vs Ilkel,0.71,0.51,38.7,2.1,-,66.7%,-,70.0%,23.3%,21.7%
2019 Busan CH R32,L vs Lacko,0.93,0.78,65.8,4.0,11.1%,71.1%,2.4%,53.7%,22.2%,42.1%
2019 Busan CH R64,W vs Kim,1.23,2.75,30.1,2.1,4.5%,68.2%,9.5%,76.2%,52.2%,72.7%
2019 Seoul CH R32,L vs Lacko,0.85,0.59,39.8,2.0,2.9%,57.1%,8.8%,61.8%,18.8%,39.3%
2019 Seoul CH R64,W vs Mukund,1.14,1.51,45.8,2.5,13.8%,72.4%,7.1%,57.1%,41.2%,51.5%
2019 Nanchang CH R64,L vs Grills,0.93,0.64,48.9,2.2,9.7%,48.4%,3.6%,67.9%,26.7%,32.1%
2019 Anning CH R32,L vs Lopez Perez,0.93,0.71,57.1,2.3,5.3%,55.3%,2.9%,62.9%,38.9%,23.5%
2019 Anning CH R64,W vs Harris,1.19,1.32,48.8,4.0,10.2%,65.3%,9.3%,67.4%,38.6%,36.1%
2019 Taipei CH R32,L vs Kwon,0.83,0.62,46.7,2.5,2.8%,63.9%,3.2%,61.3%,23.3%,32.1%
2019 Taipei CH R64,W vs Balaji,1.01,1.26,63.7,2.4,14.3%,69.4%,19.1%,74.5%,29.3%,41.5%
2019 Zhangjiagang CH R16,L vs Zhang,0.79,0.79,47.9,2.1,2.1%,66.7%,0.0%,57.1%,31.3%,44.4%
2019 Zhangjiagang CH R32,W vs Safwat,1.43,2.05,38.8,2.7,11.1%,77.8%,3.7%,70.4%,37.5%,36.8%
2019 Zhangjiagang CH R64,W vs Tokuda,1.19,1.25,56.6,2.3,-,71.1%,-,67.4%,26.5%,39.0%
2019 Zhuhai CH R64,L vs Petrovic,0.79,0.34,30.6,2.0,5.3%,57.9%,17.6%,35.3%,21.7%,23.8%
2019 Yokohama CH R64,W vs Uesugi,1.21,1.23,55.9,5.4,3.9%,64.7%,2.1%,52.1%,41.7%,43.2%
2019 Chennai CH R32,L vs Moutet,1.12,0.93,74.8,6.0,1.9%,54.7%,2.1%,47.9%,46.3%,34.0%
2019 Launceston CH SF,L vs Giustino,0.83,0.89,76.3,3.4,7.5%,73.6%,4.0%,54.0%,43.1%,33.3%
2019 Launceston CH QF,W vs Lamasine,1.21,1.44,49.5,2.2,6.3%,75.0%,3.2%,48.4%,44.1%,46.7%
2019 Launceston CH R16,W vs Soeda,0.95,1.85,40.9,2.9,16.7%,79.2%,4.8%,71.4%,46.9%,48.4%
2019 Launceston CH R32,W vs Safwat,1.27,1.62,47.5,2.4,12.1%,54.5%,9.7%,74.2%,38.5%,54.2%
2019 (23 matches),,1.03,1.08,52.7,2.6,7.4%,65.8%,5.6%,61.2%,35.9%,40.6%
2018 (3 matches),,0.94,0.85,48.8,2.4,7.5%,57.0%,7.3%,62.5%,31.9%,41.6%
2017 (8 matches),,1.02,0.77,48.8,2.8,9.1%,59.3%,5.2%,48.9%,34.6%,34.5%
2016 (13 matches),,1.01,0.80,54.7,2.8,6.9%,63.9%,3.2%,59.4%,28.2%,33.0%
2015 (13 matches),,1.01,0.80,47.4,3.0,7.7%,56.9%,4.0%,57.1%,35.0%,33.1%
Career (73 matches),,1.01,0.88,49.2,2.7,7.0%,60.9%,4.3%,58.7%,33.5%,36.4%
