Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2015 Wimbledon R128,L vs Gasquet,109.7,116.9,5.7,,,128,106,100.0,6.0,,,118,90
2014 Wimbledon R64,L vs Dimitrov,108.4,113.3,5.6,,,123,100,100.5,5.5,,,110,89
2013 Australian Open R128,L vs Soeda,104.1,,,,,123,,,,,,,79
Career (3 matches),,106.9,115.0,5.6,,,128,100,100.3,5.7,,,118,79
