Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Akko R32,L vs Coppola,47% (7/15),86% (6/7),1/5,57% (8/14),25% (2/8),3/5,0/0,1/2,0/0,0/1
2019 W25 Calvi R32,L vs Swan,56% (5/9),40% (2/5),1/5,56% (5/9),0% (0/5),0/2,0/0,0/0,0/0,0/0
2019 W25 Canberra R16,L vs Hozumi,33% (3/9),33% (1/3),0/4,63% (5/8),20% (1/5),1/1,0/0,1/1,0/0,0/0
2019 W25 Canberra R32,L vs Bara,14% (1/7),0% (0/1),0/4,71% (5/7),0% (0/5),0/0,0/0,0/1,0/0,0/0
2019 W25 Mildura R32,L vs Cabrera,40% (4/10),50% (2/4),0/4,60% (6/10),33% (2/6),1/2,0/0,3/3,0/0,1/1
2019 W15 Monastir R16,L vs Hartono,30% (3/10),67% (2/3),2/5,78% (7/9),29% (2/7),0/2,0/0,0/0,0/0,0/0
2019 W15 Monastir R32,W vs Talcott,67% (6/9),83% (5/6),3/3,30% (3/10),0% (0/3),4/5,2/2,0/0,1/1,0/0
2019 W15 Monastir R32,L vs Mandlik,30% (3/10),100% (3/3),1/5,67% (6/9),17% (1/6),2/3,0/0,0/0,0/0,0/0
2017 Cairo $15K QF,L vs Samir,50% (4/8),75% (3/4),3/5,88% (7/8),0% (0/7),0/3,0/0,0/2,0/0,0/1
2017 Cairo $15K R32,W vs Samavati,100% (9/9),89% (8/9),3/4,50% (4/8),0% (0/4),3/6,0/0,0/0,0/0,0/0
2017 Hammamet $15K R32,L vs Moratelli,70% (7/10),57% (4/7),1/4,60% (6/10),0% (0/6),4/4,0/0,0/2,0/0,0/1
2017 Hammamet $15K R16,L vs Mansouri,38% (5/13),100% (5/5),2/7,67% (8/12),13% (1/8),3/5,1/1,0/0,0/0,0/0
2017 Hammamet $15K R32,W vs Pinto,70% (7/10),86% (6/7),2/3,67% (6/9),50% (3/6),4/5,1/1,0/0,0/0,0/0
2017 Hammamet $15K F,L vs Zmau,14% (1/7),0% (0/1),0/4,86% (6/7),17% (1/6),0/0,0/0,0/1,0/0,0/1
2017 Hammamet $15K SF,W vs Eklund,53% (8/15),100% (8/8),5/7,47% (7/15),0% (0/7),3/7,0/2,1/1,0/1,0/0
2017 Hammamet $15K R16,W vs Baranano,70% (7/10),71% (5/7),1/2,33% (3/9),33% (1/3),4/4,1/1,0/0,0/0,0/0
2017 Hammamet $15K R32,W vs Esteve Mendez,85% (11/13),82% (9/11),4/7,57% (8/14),13% (1/8),3/8,1/3,0/0,1/2,0/0
2017 Hammamet $15K SF,L vs Zmau,50% (4/8),50% (2/4),2/5,67% (6/9),0% (0/6),1/2,0/0,0/1,0/0,0/1
2017 Hammamet $15K QF,W vs Stoica,50% (5/10),100% (5/5),1/2,22% (2/9),0% (0/2),2/4,1/1,0/0,0/0,0/0
2017 Hammamet $15K R16,W vs Dijkman,75% (6/8),100% (6/6),1/2,50% (4/8),50% (2/4),4/6,2/3,0/0,1/2,0/0
2019 (8 matches),,40.5%,65.6%,22.9%,59.2%,17.8%,55.0%,100.0%,71.4%,100.0%,50.0%
2017 (34 matches),,53.5%,79.5%,37.5%,44.3%,17.8%,68.5%,61.5%,56.7%,57.9%,50.0%
2016 (33 matches),,57.2%,78.2%,43.4%,46.7%,23.8%,71.0%,79.4%,53.8%,85.7%,40.0%
2015 (19 matches),,56.9%,82.9%,45.5%,49.7%,19.8%,67.1%,75.0%,33.3%,80.0%,33.3%
2014 (16 matches),,44.3%,80.3%,25.0%,60.5%,21.3%,60.0%,58.8%,16.7%,57.1%,25.0%
Career (117 matches),,53.1%,78.8%,36.7%,50.1%,19.7%,65.9%,68.1%,50.0%,65.5%,44.4%
