Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Akko R32,L vs Coppola,0.86,0.80,59.0,6.0,-,46.3%,-,45.9%,54.2%,46.7%
2019 W25 Calvi R32,L vs Swan,0.89,0.67,54.4,2.1,0.0%,53.8%,0.0%,36.4%,47.1%,34.4%
2019 W25 Canberra R16,L vs Hozumi,0.87,0.65,47.0,2.0,3.3%,56.7%,0.0%,46.2%,32.3%,40.7%
2019 W25 Canberra R32,L vs Bara,0.92,0.31,28.9,2.4,5.3%,36.8%,5.6%,33.3%,25.0%,17.6%
2019 W25 Mildura R32,L vs Cabrera,1.09,0.74,53.9,2.9,4.3%,56.5%,0.0%,44.4%,36.1%,30.0%
2019 W15 Monastir R16,L vs Hartono,1.10,0.72,57.5,2.0,0.0%,56.3%,0.0%,36.7%,29.0%,41.4%
2019 W15 Monastir R32,W vs Talcott,1.02,1.40,55.8,2.5,3.6%,64.3%,0.0%,58.3%,48.4%,57.1%
2019 W15 Monastir R32,L vs Mandlik,0.93,0.71,55.0,2.7,3.4%,34.5%,0.0%,59.1%,44.7%,38.2%
2017 Cairo $15K QF,L vs Samir,0.82,0.57,38.8,2.0,0.0%,23.1%,0.0%,45.5%,40.0%,53.8%
2017 Cairo $15K R32,W vs Samavati,0.85,1.36,44.7,2.0,0.0%,40.9%,0.0%,66.7%,84.0%,66.7%
2017 Hammamet $15K R32,L vs Moratelli,0.81,0.67,49.7,3.3,0.0%,40.7%,0.0%,50.0%,40.0%,51.3%
2017 Hammamet $15K R16,L vs Mansouri,1.06,0.86,71.4,4.8,0.0%,43.2%,2.4%,52.4%,34.2%,51.4%
2017 Hammamet $15K R32,W vs Pinto,1.23,1.48,46.3,2.0,0.0%,48.4%,0.0%,62.1%,58.1%,50.0%
2017 Hammamet $15K F,L vs Zmau,0.91,0.45,35.8,2.0,0.0%,50.0%,0.0%,30.0%,52.4%,5.0%
2017 Hammamet $15K SF,W vs Eklund,1.08,1.15,73.7,4.0,6.5%,54.3%,0.0%,50.0%,51.8%,49.1%
2017 Hammamet $15K R16,W vs Baranano,1.10,1.36,53.9,2.8,0.0%,55.2%,0.0%,64.3%,46.2%,53.8%
2017 Hammamet $15K R32,W vs Esteve Mendez,0.91,1.17,59.5,7.6,2.2%,55.6%,2.4%,52.4%,58.3%,59.6%
2017 Hammamet $15K SF,L vs Zmau,0.86,0.51,37.1,2.0,0.0%,39.1%,0.0%,36.8%,36.0%,37.5%
2017 Hammamet $15K QF,W vs Stoica,1.19,1.84,42.1,2.0,4.2%,66.7%,4.8%,71.4%,54.8%,40.7%
2017 Hammamet $15K R16,W vs Dijkman,1.13,1.73,36.5,2.0,3.3%,66.7%,0.0%,53.6%,50.0%,70.8%
2019 (8 matches),,0.96,0.75,53.0,2.5,2.4%,51.4%,0.4%,45.1%,41.3%,39.7%
2017 (34 matches),,1.00,1.07,52.9,2.6,2.8%,55.7%,2.2%,56.6%,45.7%,47.8%
2016 (33 matches),,1.01,1.11,57.5,2.9,1.5%,57.8%,1.7%,54.9%,48.2%,47.2%
2015 (19 matches),,1.05,1.12,53.2,2.5,1.6%,55.4%,2.2%,54.0%,48.6%,48.2%
2014 (16 matches),,1.02,0.90,51.2,2.5,1.0%,52.9%,0.6%,49.5%,41.0%,45.4%
Career (117 matches),,1.01,1.03,54.4,2.7,1.9%,55.1%,1.7%,53.4%,46.0%,46.8%
