Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
4,Bojana Marinkovic [SRB],2,2,50.0%,2,1,1,50.0%,2014,2018,0,,,,,,,,,,
3,Oana Gavrila [ROU],2,1,66.7%,0,0,0,-,2015,2024,0,,,,,,,,,,
3,Kerstin Peckl [AUT],3,0,100.0%,0,0,0,-,2015,2018,0,,,,,,,,,,
3,Catherine Chantraine [BEL],3,0,100.0%,1,1,0,100.0%,2013,2018,0,,,,,,,,,,
3,Lou Brouleau [FRA],0,3,0.0%,1,1,0,100.0%,2014,2018,0,,,,,,,,,,
3,Varvara Flink [RUS],0,3,0.0%,0,0,0,-,2016,2016,0,,,,,,,,,,
2,Maria Vittoria Viviani [ITA],2,0,100.0%,0,0,0,-,2022,2024,0,,,,,,,,,,
2,Eliessa Vanlangendonck [BEL],1,1,50.0%,1,1,0,100.0%,2022,2024,0,,,,,,,,,,
2,Stacey Fung [CAN],1,1,50.0%,0,0,0,-,2019,2023,0,,,,,,,,,,
2,Justina Mikulskyte [LTU],1,1,50.0%,0,0,0,-,2023,2023,0,,,,,,,,,,
2,Joanna Zawadzka [POL],1,1,50.0%,0,0,0,-,2022,2023,0,,,,,,,,,,
2,Viola Turini [ITA],2,0,100.0%,2,2,0,100.0%,2023,2023,0,,,,,,,,,,
2,Tereza Smitkova [CZE],1,1,50.0%,1,0,1,0.0%,2016,2023,0,,,,,,,,,,
2,Alice Tubello [FRA],0,2,0.0%,0,0,0,-,2022,2023,0,,,,,,,,,,
2,Helena Mohamed [FRA],1,1,50.0%,0,0,0,-,2022,2022,0,,,,,,,,,,
