Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2026 Miami F,W vs Lehecka,0.0%,-,6.1%,100.0%,11.0%,13.0%,0.0%,9.3%,25.0%,0.5%,0.0%,-11,22
2026 Miami QF,W vs Tiafoe,0.0%,-,8.3%,100.0%,23.3%,21.4%,0.0%,8.0%,14.3%,2.5%,50.0%,13,46
2026 Indian Wells F,W vs Medvedev,1.6%,100.0%,9.4%,80.0%,13.5%,16.7%,25.0%,3.6%,15.8%,1.6%,0.0%,-37,9
2026 Indian Wells QF,W vs Tien,2.6%,100.0%,7.2%,71.4%,7.2%,15.0%,9.1%,7.0%,20.0%,0.6%,0.0%,-94,-72
2026 Indian Wells R16,W vs Fonseca,0.0%,-,7.1%,81.8%,14.8%,5.6%,0.0%,4.3%,25.0%,1.2%,33.3%,-13,1
2026 Indian Wells R32,W vs Shapovalov,0.0%,-,7.1%,71.4%,12.0%,11.8%,0.0%,9.4%,25.0%,0.0%,-,-89,-88
2026 Doha QF,L vs Mensik,1.2%,100.0%,9.1%,68.8%,18.2%,17.6%,0.0%,4.8%,15.4%,2.3%,16.7%,17,-14
2026 Australian Open SF,L vs Djokovic,0.0%,-,8.9%,88.5%,14.4%,13.2%,100.0%,12.1%,26.2%,1.7%,22.2%,-48,-11
2026 Australian Open QF,W vs Shelton,1.2%,100.0%,10.4%,90.0%,15.1%,21.3%,11.1%,4.8%,23.1%,1.0%,66.7%,-40,-38
2026 Australian Open R16,W vs Darderi,3.0%,50.0%,10.9%,75.0%,17.4%,14.9%,20.0%,10.4%,50.0%,1.4%,50.0%,-21,9
2026 Australian Open R32,W vs Spizzirri,0.0%,-,7.9%,73.7%,18.4%,28.0%,18.2%,6.1%,19.0%,1.5%,0.0%,-39,-16
2026 Australian Open R64,W vs Duckworth,3.4%,100.0%,5.1%,87.5%,12.3%,21.1%,0.0%,15.2%,63.6%,3.6%,42.9%,-49,12
2026 Australian Open R128,W vs Gaston,0.0%,-,14.1%,76.9%,16.2%,22.7%,0.0%,9.6%,25.0%,2.2%,25.0%,-15,24
2025 Tour Finals F,W vs Alcaraz,0.0%,-,5.3%,75.0%,14.0%,16.7%,28.6%,5.1%,16.7%,1.3%,66.7%,-45,-51
2025 Tour Finals SF,W vs De Minaur,3.8%,50.0%,10.2%,53.3%,11.3%,20.7%,0.0%,10.6%,43.5%,0.3%,0.0%,-32,3
2025 Tour Finals RR,W vs Shelton,7.7%,50.0%,17.1%,68.2%,14.6%,25.0%,0.0%,8.8%,20.0%,1.5%,33.3%,-37,-13
2025 Tour Finals RR,W vs Zverev,1.8%,0.0%,10.0%,91.7%,20.0%,41.7%,66.7%,8.8%,14.3%,4.1%,42.9%,-47,-3
2025 Tour Finals RR,W vs Auger Aliassime,0.0%,-,3.3%,75.0%,12.8%,11.1%,20.0%,19.1%,85.7%,1.4%,100.0%,0,56
2025 Paris F,W vs Auger Aliassime,0.0%,-,6.7%,77.8%,18.2%,10.0%,42.9%,3.8%,16.7%,1.3%,66.7%,-70,-83
2025 Paris SF,W vs Zverev,0.0%,-,3.8%,100.0%,19.2%,29.4%,0.0%,1.6%,9.1%,2.3%,50.0%,-60,-51
Career (290 matches),,1.6%,70.4%,9.7%,73.1%,14.4%,20.0%,15.9%,7.5%,26.7%,1.2%,36.5%,-25,-13
