Year,ATP Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: ATP Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),2,12400,1,2297,1,2252,2,2156,2,2077,,,,
2025,2,11500,1,2293,1,2245,2,2154,2,2075,,,,
2024,1,11830,1,2309,1,2275,1,2142,1,2076,342,180,,
2023,4,6490,2,2197,2,2161,3,2055,3,1965,,,,
2022,15,2410,7,2027,10,1960,5,1992,18,1785,,,,
2021,10,3350,9,1995,7,1958,11,1902,54,1654,,,,
2020,37,1444,8,1967,11,1900,10,1871,,,391,115,,
2019,78,671,25,1878,18,1859,58,1711,71,1639,383,111,,
2018,551,7,,,,,,,,,543,25,,
