Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Miami F,W vs Lehecka,1.06,1.75,47.3,2.3,24.1%,69.0%,11.5%,84.6%,33.3%,44.7%
2026 Miami QF,W vs Tiafoe,1.01,2.46,33.7,2.1,31.8%,81.8%,33.3%,76.2%,48.1%,53.8%
2026 Indian Wells F,W vs Medvedev,1.19,1.83,65.7,2.5,10.5%,78.9%,17.6%,82.4%,30.4%,29.3%
2026 Indian Wells QF,W vs Tien,1.21,2.28,31.5,2.0,24.0%,72.0%,17.4%,73.9%,44.0%,58.3%
2026 Indian Wells R16,W vs Fonseca,1.25,1.38,64.0,3.5,17.5%,70.0%,22.9%,74.3%,27.9%,34.2%
2026 Indian Wells R32,W vs Shapovalov,0.93,1.94,41.2,2.6,22.7%,72.7%,4.8%,76.2%,57.1%,50.0%
2026 Doha QF,L vs Mensik,0.80,0.82,53.5,2.5,8.7%,73.9%,4.5%,63.6%,30.4%,33.3%
2026 Australian Open SF,L vs Djokovic,0.77,0.99,52.7,4.3,17.1%,68.6%,22.2%,77.8%,40.5%,28.0%
2026 Australian Open QF,W vs Shelton,1.13,1.66,30.0,2.2,2.1%,70.2%,9.1%,75.0%,39.6%,40.8%
2026 Australian Open R16,W vs Darderi,1.07,1.81,28.3,2.2,23.9%,78.3%,20.0%,72.5%,48.0%,34.0%
2026 Australian Open R32,W vs Spizzirri,1.29,1.27,47.1,4.7,14.9%,62.7%,10.8%,52.3%,41.1%,42.3%
2026 Australian Open R64,W vs Duckworth,1.16,2.15,24.6,2.0,26.2%,81.0%,20.0%,68.6%,40.0%,51.3%
2026 Australian Open R128,W vs Gaston,1.15,2.29,35.1,2.4,16.7%,70.8%,9.5%,76.2%,60.0%,45.5%
2025 Tour Finals F,W vs Alcaraz,1.23,1.33,55.1,2.7,7.1%,76.2%,13.9%,63.9%,20.5%,45.5%
2025 Tour Finals SF,W vs De Minaur,1.09,1.95,45.0,2.6,15.6%,75.0%,7.4%,74.1%,44.4%,46.5%
2025 Tour Finals RR,W vs Zverev,1.32,1.47,50.6,2.2,11.1%,69.4%,25.0%,68.8%,21.4%,50.0%
2025 Tour Finals RR,W vs Auger Aliassime,1.10,2.52,46.8,2.1,3.6%,78.6%,13.0%,82.6%,51.4%,38.2%
2025 Tour Finals RR,W vs Shelton,1.26,1.65,46.9,2.1,17.6%,67.6%,17.2%,82.8%,33.3%,33.3%
2025 Paris F,W vs Auger Aliassime,1.16,2.23,50.8,2.1,12.5%,84.4%,6.9%,82.8%,29.7%,33.3%
2025 Paris SF,W vs Zverev,1.11,3.00,30.0,2.0,27.8%,83.3%,23.1%,69.2%,60.0%,62.5%
2026 (13 matches),,1.06,1.51,44.0,2.5,17.2%,72.2%,15.5%,71.6%,40.2%,39.8%
2025 (51 matches),,1.10,1.76,37.6,2.3,10.1%,74.1%,9.4%,71.9%,42.3%,44.0%
2024 (68 matches),,1.07,1.51,44.0,2.5,9.7%,70.9%,9.5%,70.9%,40.7%,41.9%
2023 (60 matches),,1.07,1.33,48.3,2.7,8.7%,68.8%,7.7%,67.0%,38.3%,41.8%
2022 (34 matches),,1.02,1.14,50.3,3.0,8.0%,63.8%,5.9%,66.2%,38.8%,39.9%
Career (320 matches),,1.06,1.34,46.2,2.6,8.4%,67.8%,7.2%,67.1%,40.7%,41.5%
