Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
17,Carlos Alcaraz [ESP],6,11,35.3%,15,6,9,40.0%,2019,2025,17,0.97,4.5%,3.7%,56.6%,69.6%,50.9%,61.5%,37.6%,64.7%,49.2%
16,Daniil Medvedev [RUS],9,7,56.3%,10,7,3,70.0%,2020,2026,16,1.03,7.6%,1.4%,61.5%,73.9%,53.0%,65.9%,35.2%,60.4%,37.8%
13,Alex De Minaur [AUS],13,0,100.0%,2,1,1,50.0%,2019,2025,13,1.46,7.2%,1.6%,63.1%,78.1%,54.3%,69.3%,44.9%,78.3%,49.1%
12,Alexander Zverev [GER],8,4,66.7%,7,4,3,57.1%,2020,2026,12,1.10,8.8%,2.7%,60.8%,75.3%,52.2%,66.3%,36.9%,64.2%,40.0%
11,Novak Djokovic [SRB],6,5,54.5%,6,3,3,50.0%,2021,2026,11,1.01,10.8%,2.5%,62.0%,73.8%,55.4%,66.8%,33.4%,65.7%,34.6%
10,Ben Shelton [USA],9,1,90.0%,8,7,1,87.5%,2023,2026,10,1.48,9.0%,0.8%,68.5%,79.2%,63.6%,74.3%,38.2%,86.0%,41.2%
10,Andrey Rublev [RUS],7,3,70.0%,3,3,0,100.0%,2020,2025,10,1.23,9.9%,3.3%,58.3%,75.9%,53.3%,66.5%,41.1%,65.4%,44.6%
9,Stefanos Tsitsipas [GRE],3,6,33.3%,2,0,2,0.0%,2019,2024,9,1.06,5.2%,2.2%,63.4%,72.6%,52.5%,65.2%,36.8%,56.4%,29.9%
8,Alexander Bublik [KAZ],6,2,75.0%,2,2,0,100.0%,2021,2025,8,1.43,7.9%,2.3%,62.6%,75.5%,63.7%,71.1%,41.3%,63.0%,35.1%
7,Tallon Griekspoor [NED],6,1,85.7%,5,4,1,80.0%,2023,2025,7,1.52,16.0%,1.8%,66.3%,81.8%,66.1%,76.5%,35.7%,77.8%,44.1%
7,Emil Ruusuvuori [FIN],5,2,71.4%,1,1,0,100.0%,2020,2023,7,1.05,6.4%,2.7%,59.0%,74.0%,49.7%,64.1%,37.8%,64.3%,61.3%
6,Frances Tiafoe [USA],5,1,83.3%,1,1,0,100.0%,2019,2026,6,1.37,16.3%,3.3%,63.8%,80.0%,57.7%,71.9%,38.5%,79.2%,43.2%
6,Felix Auger Aliassime [CAN],4,2,66.7%,2,1,1,50.0%,2022,2025,6,1.21,6.5%,3.4%,61.4%,73.3%,60.6%,68.4%,38.3%,66.7%,37.8%
6,Francisco Cerundolo [ARG],4,2,66.7%,2,2,0,100.0%,2022,2025,5,1.09,3.6%,0.7%,66.6%,67.0%,48.0%,60.7%,42.9%,53.3%,44.1%
6,Grigor Dimitrov [BUL],5,1,83.3%,1,1,0,100.0%,2020,2025,6,1.16,4.8%,2.3%,59.5%,74.1%,54.5%,66.2%,39.2%,65.6%,37.7%
