Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,13,10,3,76.9%,20-12,62.5%,162-139,53.8%,3-2,60.0%,13,65.8%,41.5%,1.4%,5.2%,72.8%,61.3%,44.0%,56.6%,46.3%,51.7%,1.07,W (W35 Petit-Bourg (Guadeloupe))
2025,30,10,20,33.3%,30-41,42.3%,309-349,47.0%,2-0,100.0%,28,56.9%,37.8%,3.1%,8.3%,65.5%,61.1%,36.9%,52.8%,45.0%,48.9%,0.95,QF (3x)
2024,55,33,22,60.0%,78-55,58.6%,670-585,53.4%,7-3,70.0%,5,64.7%,34.6%,2.1%,7.2%,69.3%,61.6%,42.7%,55.8%,43.6%,49.4%,0.99,W (W35 Lousada)
2023,60,37,23,61.7%,79-53,59.8%,667-515,56.4%,2-8,20.0%,2,46.2%,40.0%,0.6%,8.6%,62.3%,49.5%,43.9%,47.4%,43.6%,45.6%,0.83,W (2x)
2022,24,8,16,33.3%,19-34,35.8%,227-268,45.9%,1-6,14.3%,1,33.3%,25.0%,6.0%,14.9%,61.2%,61.0%,19.2%,44.8%,38.8%,42.2%,0.70,QF (W25+H Cherbourg En Cotentin)
2021,32,16,16,50.0%,39-35,52.7%,336-327,50.7%,3-1,75.0%,0,,,,,,,,,,,,QF (6x)
2020,3,2,1,66.7%,4-2,66.7%,29-29,50.0%,0-0,-,0,,,,,,,,,,,,QF (W15 Heraklion)
2019,19,10,9,52.6%,22-20,52.4%,179-192,48.2%,0-1,0.0%,0,,,,,,,,,,,,W (W15 Tabarka)
2018,2,1,1,50.0%,2-3,40.0%,18-23,43.9%,0-0,-,0,,,,,,,,,,,,R16 (Dijon $15K)
Career,238,127,111,53.4%,293-255,53.5%,2597-2427,51.7%,18-21,46.2%,49,59.2%,38.4%,2.5%,7.4%,67.7%,60.7%,39.1%,53.7%,45.1%,49.5%,0.97,
