Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Rouen R32,L vs Ponchet,33% (3/9),100% (3/3),3/4,89% (8/9),25% (2/8),1/3,0/0,0/2,0/0,0/1
2023 W25 Lousada F,W vs Ciric Bagaric,75% (6/8),83% (5/6),2/2,33% (3/9),33% (1/3),3/4,1/1,0/0,1/1,0/0
2019 W25 Denain R32,L vs Xu,40% (4/10),100% (4/4),3/6,90% (9/10),11% (1/9),1/4,0/0,1/3,0/0,1/2
2019 W15 Tabarka SF,W vs Marfutina,58% (7/12),71% (5/7),2/2,25% (3/12),33% (1/3),3/3,0/1,0/0,0/0,0/0
2025 (1 matches),,33.3%,100.0%,75.0%,88.9%,25.0%,33.3%,-,0.0%,-,0.0%
2023 (1 matches),,75.0%,83.3%,100.0%,33.3%,33.3%,75.0%,100.0%,-,100.0%,-
2019 (2 matches),,50.0%,81.8%,62.5%,54.5%,16.7%,57.1%,0.0%,33.3%,-,50.0%
Career (4 matches),,51.3%,85.0%,71.4%,57.5%,21.7%,57.1%,50.0%,20.0%,100.0%,33.3%
