Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2022 Shymkent 2 CH F,W vs Haase,1.19,1.39,48.1,2.8,5.4%,67.6%,0.0%,65.7%,42.1%,35.3%
2019 M25 Nonthaburi R16,W vs Tanuma,1.12,1.75,46.6,2.0,-,80.0%,-,64.0%,42.9%,42.3%
2019 M25 Nonthaburi R16,W vs Lomakin,1.25,1.59,42.1,2.1,-,69.4%,-,65.7%,41.2%,41.4%
2019 M25 Nonthaburi R32,W vs Sumizawa,1.22,3.67,38.3,2.0,-,85.7%,-,82.4%,50.0%,44.4%
2019 Samarkand CH R32,L vs Ortega Olmedo,0.93,0.59,45.0,2.9,-,63.9%,-,47.1%,31.0%,25.0%
2019 Shymkent CH R64,L vs Maamoun,1.19,0.81,53.7,2.1,0.0%,37.8%,4.8%,50.0%,41.9%,34.2%
2019 M25 Namangan R16,L vs Skatov,1.07,0.81,49.1,4.0,4.3%,39.1%,4.8%,52.4%,41.0%,41.7%
2019 M25 Namangan R32,W vs Fayziev,1.15,1.23,56.1,5.9,-,59.6%,-,55.3%,43.6%,46.9%
2019 M25 Andijan R16,L vs Safiullin,1.06,0.69,45.4,3.0,6.7%,50.0%,3.6%,39.3%,31.0%,41.7%
2019 M25 Andijan R32,W vs Liaonenka,1.26,1.24,58.9,2.7,2.2%,71.1%,2.4%,56.1%,34.1%,36.8%
2019 M25 Shymkent R32,W vs Ivanov,1.48,2.71,29.4,2.0,0.0%,66.7%,5.0%,80.0%,44.0%,56.5%
2019 M25 Kazan R16,L vs Fayziev,1.13,0.79,58.4,2.1,-,48.7%,-,48.6%,36.4%,35.7%
2019 M25 Kazan R32,W vs Kachmazov,1.14,1.23,67.7,5.6,2.2%,44.4%,2.4%,61.0%,59.5%,41.7%
2017 Fergana CH R16,L vs Schnur,0.96,0.46,37.9,2.0,0.0%,61.5%,8.3%,33.3%,26.1%,23.8%
2022 (1 matches),,1.19,1.39,48.1,2.8,5.4%,67.6%,0.0%,65.7%,42.1%,35.3%
2019 (12 matches),,1.16,1.11,51.0,2.6,1.3%,57.5%,2.0%,56.5%,41.8%,40.7%
2017 (1 matches),,0.96,0.46,37.9,2.0,0.0%,61.5%,8.3%,33.3%,26.1%,23.8%
Career (14 matches),,1.15,1.09,50.1,2.6,1.6%,58.4%,2.1%,56.0%,41.1%,39.5%
