Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,2,0,2,0.0%,0-4,0.0%,14-25,35.9%,0-1,0.0%,0,,,,,,,,,,,,
2024,2,0,2,0.0%,1-4,20.0%,19-29,39.6%,0-1,0.0%,2,69.6%,12.5%,7.5%,3.0%,61.0%,62.3%,47.4%,56.5%,33.1%,46.3%,0.76,
2023,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,
2022,4,2,2,50.0%,4-4,50.0%,47-49,49.0%,3-2,60.0%,2,76.2%,13.6%,4.9%,3.5%,69.9%,65.0%,55.8%,62.2%,33.3%,47.3%,0.88,
Career,9,2,7,22.2%,5-14,26.3%,85-115,42.5%,3-4,42.9%,4,72.7%,13.0%,6.4%,3.2%,64.7%,63.5%,50.4%,58.9%,33.2%,46.8%,0.81,
