Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2013 Roland Garros R128,L vs Raonic,102.8,,,,,127,,,,,,,74
2013 Australian Open R64,L vs Verdasco,100.6,,,,,124,,,,,,,66
2012 US Open R128,L vs Isner,103.8,,,,,126,,,,,,,75
2012 Wimbledon R16,L vs Federer,107.6,,,,,124,,,,,,,74
2012 Wimbledon R32,W vs Verdasco,101.0,,,,,123,,,,,,,68
2012 Wimbledon R64,W vs Simon,103.6,,,,,125,,,,,,,71
2012 Roland Garros R128,L vs Baker,101.5,,,,,123,,,,,,,62
2011 Wimbledon R16,L vs Tomic,102.8,112.7,6.1,,,121,95,87.2,8.5,,,112,77
2011 Wimbledon R32,W vs Melzer,105.3,113.7,7.0,,,126,97,90.3,5.0,,,97,76
2011 Roland Garros R64,L vs Verdasco,103.7,113.4,7.9,,,124,88,85.9,4.1,,,93,76
2011 Australian Open R32,L vs Federer,101.9,114.3,6.2,,,123,100,83.5,4.7,,,94,77
Career (11 matches),,103.2,113.5,7.0,,,127,88,86.5,5.4,,,112,62
