Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
03-Jan-2011,Chennai,Hard,F,60,21,(3) Stan Wawrinka [SUI] d. (7) Malisse,7-5 4-6 6-1,0.86,1.2%,2.4%,53.0%,72.7%,53.8%,4/8,2:14
28-Jan-2007,Delray Beach,Hard,F,31,6,(3) Malisse d. (1) James Blake [USA],5-7 6-4 6-4,0.91,7.6%,1.9%,53.3%,78.6%,46.9%,2/4,2:05
01-Jan-2007,Chennai,Hard,F,37,80,(3) Malisse d. Stefan Koubek [AUT],6-1 6-3,1.86,12.8%,0.0%,66.0%,74.2%,62.5%,2/3,1:01
30-Jan-2006,Delray Beach,Hard,F,36,30,(4) Tommy Haas [GER] d. (3) Malisse,6-3 3-6 7-6(5),0.77,6.3%,2.7%,62.5%,72.9%,47.6%,4/6,2:02
02-Jan-2006,Adelaide,Hard,F,47,49,Florent Serra [FRA] d. Malisse,6-3 6-4,0.71,18.8%,1.6%,64.1%,63.4%,47.8%,3/5,1:11
31-Jan-2005,Delray Beach,Hard,F,46,28,(3) Malisse d. (2) Jiri Novak [CZE],7-6(6) 6-2,1.27,14.9%,3.0%,65.7%,81.8%,34.8%,5/6,1:25
04-Oct-2004,Lyon,Carpet,F,58,47,Robin Soderling [SWE] d. Malisse,6-2 3-6 6-4,0.85,8.7%,1.4%,63.8%,75.0%,40.0%,2/6,1:28
17-May-2004,St. Poelten,Clay,F,65,61,(8) Filippo Volandri [ITA] d. (Q) Malisse,6-1 6-4,0.78,0.0%,0.0%,52.1%,36.0%,43.5%,0/7,1:15
05-Mar-2001,Delray Beach,Hard,F,101,24,(4) Jan Michael Gambill [USA] d. Malisse,7-5 6-4,0.80,10.5%,3.9%,50.0%,76.3%,47.4%,7/9,1:41
03-May-1999,Delray Beach,Clay,F,131,55,(6) Lleyton Hewitt [AUS] d. (WC) Malisse,6-4 6-7(2) 6-1,0.71,7.3%,1.0%,50.0%,68.8%,43.8%,3/8,2:14
