Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2013 Mons CH R32,L vs Stakhovsky,0.92,0.55,48.3,2.1,6.3%,68.8%,13.8%,65.5%,18.2%,21.4%
2013 US Open R128,L vs Seppi,0.93,0.81,44.3,2.4,-,63.2%,-,55.7%,37.7%,32.3%
2013 Canada R64,L vs Levine,0.87,0.76,52.5,2.2,9.5%,59.5%,5.1%,53.8%,32.6%,43.2%
2013 Washington R32,L vs Dimitrov,0.85,0.65,49.8,2.8,5.7%,65.7%,15.6%,78.1%,22.9%,20.7%
2013 Washington R64,W vs Ram,0.91,1.24,54.4,8.3,12.5%,67.5%,5.7%,62.9%,49.1%,45.3%
2013 Bogota R32,L vs Falla,0.83,0.70,48.0,2.2,9.1%,63.6%,16.7%,50.0%,29.5%,43.6%
2013 Wimbledon R128,L vs Verdasco,0.99,0.75,42.4,3.2,-,56.3%,-,60.0%,27.9%,36.4%
2013 s Hertogenbosch SF,L vs Mahut,0.82,0.54,35.9,2.3,3.6%,50.0%,4.2%,54.2%,31.3%,32.1%
2013 s Hertogenbosch QF,W vs Bautista Agut,1.30,1.52,50.4,2.3,12.9%,71.0%,11.1%,63.0%,37.9%,38.5%
2013 s Hertogenbosch R16,W vs Lu,0.98,1.30,68.8,5.7,12.8%,64.1%,13.5%,67.6%,41.3%,50.0%
2013 s Hertogenbosch R32,W vs Ferrer,1.21,1.35,57.8,2.7,12.5%,67.5%,13.5%,73.0%,37.1%,28.6%
2013 Queen's Club R32,L vs Del Potro,0.79,0.93,77.1,8.2,11.8%,62.7%,6.5%,71.7%,42.0%,35.6%
2013 Queen's Club R64,W vs Garcia Lopez,0.99,1.35,62.9,3.2,7.8%,76.5%,6.7%,64.4%,36.7%,42.9%
2013 Roland Garros R128,L vs Raonic,0.96,0.61,27.0,2.2,-,50.0%,-,62.7%,35.3%,20.0%
2013 Roland Garros R128,L vs Raonic,0.96,0.61,27.0,2.2,7.1%,50.0%,7.8%,62.7%,35.3%,20.0%
2013 Madrid R64,L vs Istomin,0.95,0.59,48.0,2.2,0.0%,51.6%,6.9%,55.2%,33.3%,24.0%
2013 Bucharest R32,L vs Giraldo,0.93,0.45,36.6,2.1,4.0%,44.0%,8.3%,45.8%,18.2%,36.8%
2013 Miami R32,L vs Nishikori,0.88,0.70,50.5,2.1,8.6%,54.3%,6.1%,54.5%,30.0%,42.9%
2013 Miami R64,W vs Chardy,1.06,1.60,36.5,2.8,6.9%,69.0%,0.0%,51.9%,64.5%,54.8%
2013 Miami R128,W vs Ram,1.08,1.14,82.6,5.6,9.2%,63.1%,7.8%,59.4%,41.7%,40.0%
2013 (31 matches),,0.99,0.92,51.5,2.7,5.6%,61.8%,5.9%,61.0%,35.9%,35.9%
2012 (39 matches),,1.00,1.00,49.8,2.6,1.9%,65.2%,2.4%,64.6%,34.6%,36.0%
2011 (12 matches),,0.96,0.96,51.1,2.9,4.8%,64.8%,2.8%,63.6%,34.8%,37.0%
1999 (1 matches),,1.02,1.13,57.4,3.3,3.9%,59.7%,1.4%,57.7%,47.6%,43.2%
Career (83 matches),,0.99,0.97,50.8,2.7,3.8%,63.8%,3.7%,63.0%,35.4%,36.3%
