Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,89,51,38,57.3%,116-91,56.0%,1002-864,53.7%,4-10,28.6%,13,67.9%,51.4%,1.0%,3.1%,73.0%,58.4%,55.0%,57.5%,50.2%,53.7%,1.18
Clay,154,92,62,59.7%,197-154,56.1%,1690-1502,52.9%,15-14,51.7%,40,55.4%,44.3%,0.7%,3.4%,72.8%,55.2%,44.1%,52.2%,47.7%,49.9%,1.00
Carpet,5,2,3,40.0%,4-7,36.4%,44-48,47.8%,0-2,0.0%,1,14.3%,25.0%,0.0%,7.0%,63.2%,38.9%,42.9%,40.4%,38.6%,39.6%,0.65
Finals,11,4,7,36.4%,8-15,34.8%,100-112,47.2%,0-2,0.0%,3,67.9%,31.0%,0.0%,2.6%,75.5%,64.1%,40.4%,58.3%,36.8%,47.7%,0.88
Semi-finals,21,11,10,52.4%,26-25,51.0%,241-233,50.8%,3-3,50.0%,5,61.9%,52.4%,0.4%,3.1%,79.3%,58.9%,46.3%,56.3%,50.4%,53.5%,1.15
Quarter-finals,44,21,23,47.7%,50-54,48.1%,482-485,49.8%,5-6,45.5%,11,58.2%,40.8%,0.4%,3.4%,71.5%,57.7%,42.2%,53.3%,46.3%,49.8%,0.99
vs Righties,123,65,58,52.8%,147-136,51.9%,1325-1248,51.5%,8-12,40.0%,35,59.9%,41.4%,0.8%,3.3%,72.8%,56.2%,48.1%,54.0%,46.1%,50.0%,1.00
vs Lefties,17,11,6,64.7%,23-15,60.5%,203-155,56.7%,2-5,28.6%,9,58.6%,52.8%,0.9%,3.9%,72.9%,57.7%,44.8%,54.2%,50.8%,52.5%,1.11
