Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Rovereto 125 R32,W vs De Stefano,0.99,1.12,58.6,2.1,0.0%,52.9%,3.2%,48.4%,53.3%,59.1%
2025 W100 Biarritz QF,L vs Rakotomanga Rajaonah,1.03,0.72,52.8,2.9,0.0%,41.4%,0.0%,42.9%,46.7%,34.5%
2019 W15 Knokke R32,L vs Burger,0.93,0.91,59.1,3.6,-,43.3%,-,47.3%,52.0%,55.6%
2025 (2 matches),,1.01,0.94,56.1,2.4,0.0%,47.6%,1.7%,45.8%,50.7%,49.3%
2019 (1 matches),,0.93,0.91,59.1,3.6,0.0%,43.3%,0.0%,47.3%,52.0%,55.6%
Career (3 matches),,0.97,0.92,57.4,2.7,0.0%,45.5%,0.9%,46.5%,51.2%,51.7%
