Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2003 Paris SF,L vs Pavel,0.85,0.80,71.2,3.4,4.7%,62.8%,0.0%,51.3%,32.7%,47.9%
2003 Gstaad F,W vs Federer,1.10,1.20,45.6,3.5,2.7%,53.4%,1.4%,73.9%,42.9%,36.6%
2003 Dubai F,L vs Federer,0.97,0.74,52.4,2.0,0.0%,57.6%,0.0%,43.3%,38.7%,35.7%
2002 Masters Cup RR,W vs Agassi,1.13,1.66,40.3,3.7,16.7%,80.0%,7.1%,57.1%,43.3%,48.3%
2002 Madrid SF,W vs Santoro,1.33,2.07,32.4,2.1,3.7%,74.1%,4.3%,60.9%,40.0%,61.5%
2002 Vienna F,L vs Federer,0.87,0.75,34.2,2.0,3.3%,63.9%,0.0%,52.7%,45.8%,24.6%
2002 Canada SF,L vs Roddick,0.63,0.50,35.3,2.1,9.1%,63.6%,0.0%,63.2%,32.1%,25.0%
2002 Rome SF,L vs Agassi,0.96,0.69,58.9,2.5,2.8%,58.3%,8.8%,61.8%,30.6%,26.5%
2002 Australian Open SF,L vs Johansson,0.87,0.80,56.0,5.2,8.3%,64.3%,10.4%,67.5%,25.4%,38.3%
2000 Canada SF,L vs Levy,0.86,0.86,62.4,2.8,0.0%,55.3%,0.0%,56.8%,46.7%,41.5%
2003 (3 matches),,1.00,0.96,54.8,2.8,2.7%,57.0%,0.7%,60.9%,38.8%,40.1%
2002 (6 matches),,0.94,0.93,44.8,2.6,6.9%,66.2%,5.9%,61.0%,35.6%,35.7%
2000 (1 matches),,0.86,0.86,62.4,2.8,0.0%,55.3%,0.0%,56.8%,46.7%,41.5%
Career (10 matches),,0.96,0.93,50.0,2.7,4.8%,62.1%,3.6%,60.5%,37.8%,37.8%
