Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2003 Paris SF,L vs Pavel,50% (7/14),43% (3/7),0/5,43% (6/14),17% (1/6),1/2,0/0,0/0,0/0,0/0
2003 Gstaad F,W vs Federer,35% (8/23),75% (6/8),1/4,39% (9/23),44% (4/9),5/5,2/2,2/3,1/1,0/0
2003 Dubai F,L vs Federer,20% (2/10),100% (2/2),1/4,67% (6/9),33% (2/6),0/2,0/0,0/0,0/0,0/0
2002 Masters Cup RR,W vs Agassi,50% (5/10),100% (5/5),0/1,22% (2/9),50% (1/2),4/4,1/1,2/2,0/0,0/0
2002 Madrid SF,W vs Santoro,56% (5/9),80% (4/5),0/1,11% (1/9),0% (0/1),3/4,2/3,0/0,1/2,0/0
2002 Vienna F,L vs Federer,22% (4/18),75% (3/4),0/4,39% (7/18),14% (1/7),1/3,1/1,1/3,0/0,0/1
2002 Canada SF,L vs Roddick,10% (1/10),100% (1/1),1/2,33% (3/9),0% (0/3),1/1,0/0,1/2,0/0,1/1
2002 Rome SF,L vs Agassi,27% (3/11),0% (0/3),0/2,27% (3/11),33% (1/3),0/0,0/0,0/0,0/0,0/0
2002 Australian Open SF,L vs Johansson,17% (4/23),100% (4/4),0/1,25% (6/24),50% (3/6),2/2,0/0,2/4,0/0,0/1
2000 Canada SF,L vs Levy,46% (6/13),83% (5/6),1/4,62% (8/13),38% (3/8),3/4,0/0,1/2,0/0,0/0
2003 (3 matches),,36.2%,64.7%,15.4%,45.7%,33.3%,66.7%,100.0%,66.7%,100.0%,-
2002 (6 matches),,27.2%,77.3%,9.1%,27.5%,27.3%,78.6%,80.0%,54.5%,50.0%,33.3%
2000 (1 matches),,46.2%,83.3%,25.0%,61.5%,37.5%,75.0%,-,50.0%,-,-
Career (10 matches),,31.9%,73.3%,14.3%,36.7%,31.4%,74.1%,85.7%,56.3%,66.7%,33.3%
