Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2003 Paris SF,L vs Pavel,69.0%,50.7%,0.0%,0/0,1.86,19.4%,62.5%,45.7%,0.0%,1.74,30.3%,87.2%,55.9%,0.0%,2.00,6.9%
2003 Gstaad F,W vs Federer,64.9%,50.0%,3.4%,3/2,1.69,29.3%,61.4%,47.1%,2.4%,1.68,37.3%,83.3%,53.3%,5.6%,1.71,17.5%
2003 Dubai F,L vs Federer,79.7%,38.3%,0.0%,0/0,1.99,54.7%,69.6%,43.8%,0.0%,1.97,41.9%,96.9%,35.5%,0.0%,2.02,72.7%
2002 Masters Cup RR,W vs Agassi,71.2%,57.1%,1.7%,1/0,2.10,5.6%,66.7%,45.5%,3.0%,1.85,10.0%,87.0%,70.0%,0.0%,2.41,0.0%
2002 Madrid SF,W vs Santoro,78.6%,59.1%,0.0%,0/0,1.94,65.9%,75.8%,56.0%,0.0%,2.06,61.5%,90.5%,63.2%,0.0%,1.73,73.3%
2002 Vienna F,L vs Federer,71.6%,45.8%,2.6%,2/1,2.01,52.4%,67.6%,47.8%,4.4%,1.97,43.8%,82.2%,43.2%,0.0%,2.06,64.7%
2002 Canada SF,L vs Roddick,65.4%,41.2%,0.0%,0/0,2.02,10.7%,57.9%,45.5%,0.0%,2.00,18.8%,92.3%,33.3%,0.0%,2.04,0.0%
2002 Rome SF,L vs Agassi,71.4%,38.0%,5.7%,2/2,2.43,3.9%,71.1%,40.6%,4.4%,2.43,6.7%,75.0%,33.3%,8.3%,2.43,0.0%
2002 Australian Open SF,L vs Johansson,63.0%,40.0%,4.7%,5/1,2.00,5.3%,53.9%,24.4%,3.9%,1.99,8.0%,90.7%,56.4%,7.0%,2.00,0.0%
2000 Canada SF,L vs Levy,69.8%,61.7%,1.2%,0/1,1.94,69.2%,57.1%,50.0%,0.0%,1.94,91.7%,96.6%,75.0%,3.4%,1.95,33.3%
Career (10 matches),,69.3%,48.1%,2.3%,65.0%,1.97,32.2%,63.0%,44.1%,2.2%,1.94,36.0%,87.6%,52.7%,2.8%,2.01,26.5%
