Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2006,26,13,13,50.0%,34-35,49.3%,337-348,49.2%,8-6,57.1%,25,76.6%,21.5%,7.0%,2.4%,65.5%,69.4%,50.1%,62.7%,37.2%,49.9%,1.00,SF (Poertschach)
2005,49,22,27,44.9%,56-62,47.5%,554-563,49.6%,7-8,46.7%,46,72.9%,26.7%,5.8%,2.7%,64.9%,66.2%,49.3%,60.3%,39.5%,50.0%,1.00,F (Delray Beach)
2004,64,42,22,65.6%,95-62,60.5%,806-681,54.2%,11-5,68.8%,58,78.6%,30.0%,6.2%,2.5%,64.4%,70.7%,49.6%,63.2%,41.1%,52.1%,1.12,W (2x)
2003,74,46,28,62.2%,116-80,59.2%,1003-871,53.5%,13-14,48.1%,67,78.1%,28.1%,4.7%,2.8%,65.6%,69.3%,51.5%,63.2%,40.4%,51.6%,1.10,W (Gstaad)
2002,77,51,26,66.2%,121-72,62.7%,1011-803,55.7%,8-12,40.0%,73,80.2%,31.2%,5.5%,2.5%,66.0%,69.2%,52.7%,63.6%,41.2%,52.3%,1.13,F (2x)
2001,51,31,20,60.8%,78-56,58.2%,696-605,53.5%,9-12,42.9%,48,80.2%,28.2%,5.7%,3.3%,64.3%,70.9%,51.2%,63.9%,40.3%,51.7%,1.12,W (2x)
2000,54,27,27,50.0%,67-69,49.3%,639-657,49.3%,11-7,61.1%,48,74.2%,24.3%,4.7%,2.4%,65.7%,67.7%,49.2%,61.3%,39.0%,49.9%,1.01,SF (Canada Masters)
1999,55,29,26,52.7%,74-71,51.0%,723-672,51.8%,9-18,33.3%,52,77.7%,27.1%,5.0%,3.2%,62.7%,68.5%,50.2%,61.7%,40.1%,50.7%,1.05,SF (Stuttgart Outdoor)
1998,41,20,21,48.8%,50-56,47.2%,533-527,50.3%,6-15,28.6%,40,74.5%,27.1%,5.5%,3.0%,64.6%,67.8%,49.3%,61.2%,39.9%,50.3%,1.03,W (Mexico City)
1997,39,20,19,51.3%,53-49,52.0%,511-466,52.3%,5-10,33.3%,36,76.9%,27.5%,3.6%,2.8%,68.3%,69.7%,47.8%,62.8%,39.5%,51.1%,1.06,SF (2x)
1996,57,32,25,56.1%,78-70,52.7%,717-696,50.7%,12-9,57.1%,55,73.3%,28.4%,4.1%,3.0%,65.1%,66.0%,48.6%,60.0%,40.6%,50.3%,1.01,W (Auckland)
1995,14,5,9,35.7%,11-21,34.4%,140-154,47.6%,1-3,25.0%,14,65.0%,31.3%,4.3%,2.7%,65.9%,62.2%,46.2%,56.7%,41.2%,48.8%,0.95,SF (Buenos Aires)
1994,1,0,1,0.0%,1-2,33.3%,9-18,33.3%,1-0,100.0%,1,46.2%,15.4%,1.3%,0.0%,55.1%,60.5%,40.0%,51.3%,37.5%,43.7%,0.77,R32 (Prague)
1993,2,1,1,50.0%,2-3,40.0%,19-30,38.8%,2-0,100.0%,2,43.5%,29.2%,1.8%,6.0%,65.7%,56.9%,36.8%,50.0%,43.4%,46.6%,0.87,R16 (Prague)
Career,604,339,265,56.1%,836-708,54.1%,7698-7091,52.1%,103-119,46.4%,565,76.5%,27.8%,5.1%,2.8%,65.1%,68.5%,50.0%,62.0%,40.2%,50.9%,1.06,
