Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2005,1,0,1,0.0%,1-2,33.3%,9-14,39.1%,0-0,-,0,,,,,,,,,,,,R32 (Cagnes sur Mer 75K)
2002,4,3,1,75.0%,7-3,70.0%,49-33,59.8%,0-0,-,0,,,,,,,,,,,,SF (Bronx NY 50K)
2001,7,4,3,57.1%,9-6,60.0%,82-69,54.3%,1-2,33.3%,0,,,,,,,,,,,,QF (Pittsburgh 50K)
2000,30,16,14,53.3%,29-30,49.2%,289-262,52.5%,3-2,60.0%,0,,,,,,,,,,,,W (Haywood 25K)
1999,17,8,9,47.1%,19-17,52.8%,167-146,53.4%,2-2,50.0%,0,,,,,,,,,,,,SF (Bytom 50K)
1998,24,17,7,70.8%,29-19,60.4%,225-196,53.4%,5-3,62.5%,0,,,,,,,,,,,,W (Les Contamines 25K)
1997,7,2,5,28.6%,5-11,31.3%,63-83,43.2%,1-0,100.0%,0,,,,,,,,,,,,R16 (2x)
1996,18,8,10,44.4%,17-21,44.7%,170-186,47.8%,2-0,100.0%,0,,,,,,,,,,,,QF (2x)
1995,15,8,7,53.3%,20-18,52.6%,172-183,48.5%,5-1,83.3%,0,,,,,,,,,,,,SF (ITF Szczecin)
1994,23,14,9,60.9%,32-21,60.4%,257-236,52.1%,1-2,33.3%,0,,,,,,,,,,,,F (ITF Caserta 25K)
1993,26,16,10,61.5%,35-24,59.3%,285-244,53.9%,4-2,66.7%,0,,,,,,,,,,,,F (ITF Vilamoura)
1992,3,1,2,33.3%,3-4,42.9%,27-30,47.4%,0-0,-,0,,,,,,,,,,,,R16 (ITF Cluj)
Career,175,97,78,55.4%,206-176,53.9%,1795-1682,51.6%,24-14,63.2%,0,,,,,,,,,,,,
