Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
31-Jul-2023,Washington,Hard,F,30,37,(9) Evans d. (12) Tallon Griekspoor [NED],7-5 6-3,1.50,9.4%,1.6%,62.5%,80.0%,66.7%,4/4,1:41
06-Jun-2022,Nottingham CH,Grass,F,35,74,(1) Evans d. (3) Jordan Thompson [AUS],6-4 6-4,1.20,2.9%,2.9%,52.9%,75.0%,50.0%,3/5,1:50
01-Feb-2021,Murray River Open,Hard,F,33,21,(8) Evans d. (3) Felix Auger Aliassime [CAN],6-2 6-3,1.77,4.9%,4.9%,56.1%,73.9%,72.2%,0/1,1:17
10-Jun-2019,Nottingham CH,Grass,F,70,148,(1) Evans d. (13) Evgeny Donskoy [RUS],7-6(3) 6-3,1.75,7.8%,3.1%,65.6%,83.3%,54.5%,4/6,1:35
03-Jun-2019,Surbiton CH,Grass,F,80,256,(4) Evans d. Viktor Troicki [SRB],6-2 6-3,1.58,3.6%,3.6%,69.1%,68.4%,52.9%,4/6,1:05
18-Feb-2019,Delray Beach,Hard,F,148,82,Radu Albot [MDA] d. (Q) Evans,3-6 6-3 7-6(7),1.00,2.7%,2.7%,67.3%,72.4%,43.2%,10/13,2:51
28-Jan-2019,Quimper CH,Hard,F,163,155,(15) Gregoire Barrere [FRA] d. Evans,4-6 6-2 6-3,0.91,1.2%,2.5%,64.2%,65.4%,48.3%,3/7,1:48
13-Aug-2018,Vancouver CH,Hard,F,310,109,(Q) Evans d. (4) Jason Kubler [AUS],4-6 7-5 7-6(3),1.05,11.4%,4.9%,55.3%,66.2%,52.7%,3/7,2:52
11-Jun-2018,Nottingham CH,Grass,F,530,96,(2) Alex De Minaur [AUS] d. (SE) Evans,7-6(4) 7-5,0.84,1.3%,3.8%,67.1%,64.2%,34.6%,3/7,1:59
09-Jan-2017,Sydney,Hard,F,67,34,(6) Gilles Muller [LUX] d. Evans,7-6(5) 6-2,,,,,,,,1:28
