Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 US Open R32,L vs De Minaur,53% (8/15),20% (1/5),1/4,0/0,40% (6/15),0/3,0/1,83% (5/6),40% (2/5)
2024 US Open R64,W vs Navone,58% (11/19),44% (7/16),3/5,1/2,63% (5/8),0/0,0/0,- (0/0),- (0/0)
2024 US Open R128,W vs Khachanov,65% (20/31),44% (8/18),3/10,1/3,65% (15/23),1/3,0/0,72% (13/18),44% (7/16)
2024 Paris Olympics R64,W vs Echargui,73% (11/15),50% (5/10),2/3,1/1,85% (11/13),0/1,0/0,- (0/0),- (0/0)
2024 Wimbledon R128,L vs Tabilo,56% (10/18),0% (0/7),0/0,0/0,56% (5/9),2/5,0/1,- (0/0),- (0/0)
2024 Bordeaux CH QF,L vs Shang,56% (9/16),8% (1/13),0/0,0/0,50% (2/4),5/7,5/6,50% (3/6),20% (1/5)
2023 US Open R32,L vs Alcaraz,50% (12/24),29% (2/7),1/5,0/0,65% (11/17),6/9,0/1,- (0/0),- (0/0)
2023 US Open R64,W vs Van De Zandschulp,74% (14/19),38% (5/13),3/5,1/3,67% (4/6),1/2,0/0,- (0/0),- (0/0)
2023 US Open R128,W vs Galan,63% (15/24),50% (4/8),3/7,1/2,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2023 Washington F,W vs Griekspoor,79% (11/14),40% (2/5),2/3,1/1,100% (4/4),0/0,0/0,- (0/0),- (0/0)
2023 Wimbledon R128,L vs Halys,71% (15/21),0% (0/5),1/1,0/0,56% (5/9),3/6,0/1,83% (5/6),33% (2/6)
2023 Rome R64,L vs Carballes Baena,61% (14/23),20% (3/15),1/3,0/0,70% (7/10),4/6,0/1,50% (3/6),33% (2/6)
2023 Barcelona SF,L vs Alcaraz,43% (3/7),25% (1/4),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2022 Vienna QF,L vs Shapovalov,40% (6/15),0% (0/4),0/0,0/0,81% (13/16),2/4,1/2,- (0/0),- (0/0)
2022 Vienna R16,W vs Khachanov,88% (7/8),63% (5/8),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2022 Davis Cup RR,W vs Griekspoor,56% (10/18),40% (2/5),2/5,1/3,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2022 US Open R32,L vs Cilic,74% (17/23),22% (2/9),1/4,0/0,55% (6/11),7/10,1/2,59% (10/17),47% (8/17)
2022 US Open R64,W vs Duckworth,73% (16/22),35% (6/17),3/4,1/1,0% (0/2),0/1,0/0,- (0/0),- (0/0)
2022 US Open R128,W vs Vesely,92% (12/13),43% (6/14),3/7,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2022 Cincinnati R64,L vs Krajinovic,46% (6/13),50% (1/2),0/0,0/0,40% (2/5),1/3,1/2,- (0/0),- (0/0)
2024 (6 matches),,60.5%,31.9%,40.9%,50.0%,61.1%,42.1%,62.5%,70.0%,38.5%
2023 (7 matches),,63.6%,29.8%,45.8%,50.0%,63.6%,56.0%,0.0%,66.7%,33.3%
2022 (15 matches),,67.5%,36.4%,61.3%,77.8%,53.9%,50.0%,46.7%,62.9%,38.9%
2021 (15 matches),,61.8%,44.7%,54.3%,53.3%,59.7%,31.3%,22.2%,74.2%,40.0%
2020 (8 matches),,56.4%,42.0%,43.3%,36.4%,62.8%,54.8%,20.0%,59.5%,40.0%
Career (295 matches),,63.6%,41.4%,54.1%,56.9%,61.9%,46.7%,45.6%,64.7%,41.5%
