Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2024 US Open R128,W vs Khachanov,4.1,4.3,3.9,53.1%,45.3%,50.0%,56.8%,50.5%,91.5%,23.5,7.9,1.0,4.5
2024 Olympics R64,W vs Echargui,5.0,3.9,6.1,56.0%,53.5%,44.4%,50.0%,72.4%,87.2%,18.0,7.7,0.0,0.0
2024 Bordeaux CH QF,L vs Shang,5.4,4.5,6.1,48.8%,50.0%,38.5%,45.2%,50.2%,74.9%,1.5,0.8,-5.5,-10.6
2023 US Open R32,L vs Alcaraz,4.1,3.9,4.3,50.7%,41.1%,33.3%,21.1%,47.9%,79.4%,11.5,7.6,-3.5,-9.7
2023 Washington F,W vs Griekspoor,3.5,3.8,3.2,52.6%,76.2%,57.1%,55.6%,55.6%,83.8%,13.0,17.3,2.5,31.3
2023 Rome R64,L vs Carballes Baena,5.9,5.2,6.4,46.5%,52.9%,50.0%,48.1%,38.5%,68.1%,13.0,5.9,3.0,2.7
2023 Barcelona SF,L vs Alcaraz,4.1,3.8,4.3,38.2%,41.4%,37.5%,37.5%,40.0%,83.9%,1.0,2.2,-0.5,-4.2
2022 Vienna QF,L vs Shapovalov,4.3,4.9,3.4,47.1%,36.8%,66.7%,28.6%,46.7%,57.1%,6.5,7.6,-6.5,-14.1
2022 Vienna R16,W vs Khachanov,5.2,4.4,5.9,55.6%,70.0%,75.0%,57.1%,43.5%,86.9%,8.0,11.0,-2.0,-12.5
2022 Davis Cup Finals RR,W vs Griekspoor,4.6,4.7,4.4,47.0%,58.8%,56.3%,69.2%,57.5%,72.9%,11.0,9.3,4.5,19.6
2022 Cincinnati R64,L vs Krajinovic,3.8,3.5,4.1,43.5%,53.3%,40.0%,14.3%,59.1%,91.4%,-3.0,-3.5,0.0,0.0
2022 Canada SF,L vs Carreno Busta,5.0,4.9,5.0,48.7%,33.3%,44.4%,59.4%,57.1%,78.6%,9.0,4.1,0.0,0.0
2022 Eastbourne R16,L vs Cressy,3.3,4.1,2.5,42.6%,48.5%,62.5%,57.1%,59.6%,68.7%,16.0,17.4,2.5,16.7
2022 Queens Club R32,L vs Berrettini,3.3,3.6,3.0,40.0%,57.1%,44.4%,50.0%,58.7%,77.4%,-0.5,-0.7,0.0,0.0
2022 Indian Wells R32,L vs Nadal,3.9,2.8,4.8,44.6%,33.3%,50.0%,55.6%,50.3%,58.1%,-5.5,-6.0,-3.0,-8.3
2022 Indian Wells R64,W vs Coria,5.2,3.9,6.4,64.4%,72.7%,44.4%,66.7%,50.8%,75.5%,-0.5,-0.5,1.0,4.3
2022 Australian Open R128,W vs Goffin,4.4,3.7,5.1,59.0%,57.7%,68.8%,61.1%,47.2%,83.7%,17.5,14.6,-1.5,-6.8
2022 Sydney QF,W vs Cressy,2.8,3.5,2.2,50.0%,78.6%,72.7%,50.0%,55.7%,69.0%,11.5,17.2,9.5,63.3
2021 Vienna R32,L vs Alcaraz,4.7,4.2,5.2,37.5%,45.8%,53.3%,61.5%,45.4%,70.5%,0.0,0.0,-3.5,-12.1
2021 US Open R16,L vs Medvedev,4.5,5.1,3.9,34.8%,41.2%,35.3%,66.7%,41.1%,82.0%,-2.0,-2.4,2.0,9.5
Career (46 matches),,4.3,4.3,4.3,49.6%,50.0%,50.3%,51.4%,49.3%,75.3%,8.3,6.9,1.2,3.9
