Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 US Open R32,L vs De Minaur,1.13,0.71,36.9,2.3,6.8%,50.8%,0.0%,50.9%,26.9%,35.4%
2024 US Open R64,W vs Navone,0.93,1.36,36.7,2.7,4.4%,75.6%,2.4%,54.8%,52.8%,48.0%
2024 US Open R128,W vs Khachanov,1.08,1.12,61.6,75.1,8.4%,65.4%,5.0%,56.4%,40.2%,40.2%
2024 Paris Olympics R64,W vs Echargui,1.13,1.33,55.4,3.7,8.7%,65.2%,9.1%,61.4%,46.5%,39.5%
2024 Wimbledon R128,L vs Tabilo,1.04,0.63,38.1,2.2,4.0%,60.0%,6.7%,55.6%,34.8%,15.9%
2024 Bordeaux CH QF,L vs Shang,0.88,0.81,62.8,2.7,12.5%,57.5%,5.3%,63.2%,36.5%,36.7%
2023 US Open R32,L vs Alcaraz,0.99,0.66,28.3,2.0,10.3%,58.8%,1.6%,56.3%,30.9%,25.5%
2023 US Open R64,W vs Van De Zandschulp,1.02,1.50,34.2,3.2,10.2%,69.4%,0.0%,72.7%,46.4%,39.2%
2023 US Open R128,W vs Galan,1.22,1.75,26.2,2.1,6.0%,76.0%,4.8%,66.7%,44.2%,36.7%
2023 Washington F,W vs Griekspoor,1.07,1.60,53.0,2.2,11.8%,73.5%,6.7%,76.7%,30.0%,46.2%
2023 Wimbledon R128,L vs Halys,0.86,0.79,34.9,2.1,10.2%,72.9%,11.8%,62.7%,32.4%,25.4%
2023 Rome R64,L vs Carballes Baena,0.90,0.88,72.8,3.6,4.9%,55.7%,13.0%,70.4%,39.1%,33.8%
2023 Barcelona SF,L vs Alcaraz,0.87,0.54,37.3,2.0,0.0%,42.3%,0.0%,43.5%,30.8%,40.0%
2022 Vienna QF,L vs Shapovalov,0.98,0.56,39.7,2.1,0.0%,58.1%,0.0%,54.8%,17.9%,33.3%
2022 Vienna R16,W vs Khachanov,1.02,1.85,35.2,2.1,4.2%,70.8%,0.0%,70.0%,57.1%,50.0%
2022 Davis Cup RR,W vs Griekspoor,1.24,1.47,50.0,2.3,5.9%,70.6%,3.0%,66.7%,34.4%,40.0%
2022 US Open R32,L vs Cilic,1.02,0.84,53.9,2.8,4.0%,66.7%,1.5%,60.3%,32.9%,27.3%
2022 US Open R64,W vs Duckworth,0.91,1.48,34.3,2.1,14.3%,73.5%,4.4%,73.3%,46.1%,40.8%
2022 US Open R128,W vs Vesely,1.04,2.44,24.6,2.2,17.6%,79.4%,18.5%,77.8%,55.0%,44.7%
2022 Cincinnati R64,L vs Krajinovic,0.90,0.61,44.3,2.0,15.6%,56.3%,6.9%,58.6%,27.6%,30.8%
2024 (6 matches),,1.04,0.98,50.2,3.1,7.5%,62.5%,4.6%,56.7%,39.7%,36.7%
2023 (7 matches),,0.98,0.99,41.2,2.3,8.1%,64.8%,5.8%,64.6%,37.0%,33.6%
2022 (15 matches),,0.97,1.04,44.3,2.2,7.1%,66.0%,5.3%,64.4%,36.3%,38.6%
2021 (15 matches),,1.07,1.09,44.4,2.4,5.7%,65.2%,2.5%,61.0%,37.4%,37.0%
2020 (8 matches),,0.97,1.00,49.1,2.7,4.3%,63.4%,3.7%,58.9%,39.5%,40.5%
Career (295 matches),,1.03,1.09,52.2,2.8,5.5%,64.2%,3.8%,61.7%,38.4%,39.7%
