Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2015 Corrientes CH SF,L vs Schwartzman,82.5%,30.3%,10.0%,3/1,2.31,2.2%,76.9%,35.0%,3.8%,2.41,4.3%,92.9%,23.1%,21.4%,2.20,0.0%
2015 Campinas CH F,W vs Schwartzman,68.4%,53.8%,0.0%,0/0,2.40,1.8%,63.2%,54.2%,0.0%,2.48,0.0%,90.3%,53.6%,0.0%,2.31,3.7%
2014 Sao Paulo CH QF,L vs Elias,68.6%,31.4%,7.8%,1/3,2.25,14.6%,69.6%,25.0%,4.3%,1.63,17.1%,76.0%,36.8%,12.0%,3.50,7.7%
Career (3 matches),,71.9%,40.8%,4.8%,50.0%,2.36,6.0%,69.0%,40.0%,2.3%,2.39,8.0%,85.7%,41.7%,8.6%,2.31,3.2%
