Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Bastad R32,L vs Londero,11% (1/9),100% (1/1),0/4,50% (4/8),0% (0/4),0/1,0/0,1/1,0/0,1/1
2019 Francavilla Al Mare CH R32,L vs Bellucci,30% (3/10),0% (0/3),0/2,50% (5/10),60% (3/5),0/0,0/0,2/2,0/0,0/0
2019 Tunis CH QF,L vs Giustino,64% (9/14),67% (6/9),4/6,54% (7/13),14% (1/7),3/6,1/1,1/1,0/0,0/0
2019 Tunis CH R32,W vs Brkic,56% (5/9),80% (4/5),1/2,50% (5/10),60% (3/5),3/3,1/1,0/0,1/1,0/0
2019 Murcia CH R32,L vs Vilella Martinez,11% (1/9),100% (1/1),0/4,50% (4/8),0% (0/4),0/1,0/0,1/1,0/0,1/1
2019 Villena CH R64,L vs Gimeno Traver,31% (4/13),75% (3/4),2/4,43% (6/14),17% (1/6),1/3,1/1,1/2,0/0,0/1
2019 Santiago CH R16,L vs Giannessi,64% (9/14),56% (5/9),1/6,62% (8/13),13% (1/8),3/5,1/1,0/1,0/0,0/0
2019 Santiago CH R32,W vs Souza,29% (4/14),75% (3/4),1/2,53% (8/15),75% (6/8),3/3,2/2,1/1,1/1,0/0
2019 Sao Paulo Q1,L vs Coria,33% (3/9),67% (2/3),1/5,75% (6/8),17% (1/6),1/2,0/0,2/2,0/0,1/1
2019 Cordoba Q1,L vs Lorenzi,14% (2/14),100% (2/2),1/3,29% (4/14),25% (1/4),1/2,1/1,1/1,0/0,1/1
2019 Punta Del Este CH F,L vs Monteiro,8% (1/13),100% (1/1),0/2,31% (4/13),25% (1/4),1/1,1/1,1/2,0/0,1/1
2019 Punta Del Este CH SF,W vs Bagnis,63% (5/8),80% (4/5),0/0,0% (0/8),- (0/0),4/4,2/2,0/0,1/1,0/0
2019 Punta Del Este CH QF,W vs Londero,57% (8/14),75% (6/8),1/4,57% (8/14),38% (3/8),3/5,0/1,1/2,0/0,0/0
2019 Punta Del Este CH R16,W vs Dutra Silva,33% (3/9),67% (2/3),0/0,10% (1/10),100% (1/1),2/2,2/2,0/0,1/1,0/0
2019 Punta Del Este CH R32,W vs Tabilo,30% (3/10),100% (3/3),0/1,20% (2/10),50% (1/2),2/3,1/1,2/2,0/0,0/0
2018 Buenos Aires CH R16,W vs Dellien,40% (4/10),75% (3/4),0/1,40% (4/10),75% (3/4),2/3,2/2,0/0,1/1,0/0
2018 Buenos Aires CH R32,W vs Olivo,71% (5/7),80% (4/5),0/0,25% (2/8),100% (2/2),4/4,2/2,0/0,1/1,0/0
2018 Montevideo CH QF,L vs Berlocq,33% (5/15),60% (3/5),1/3,27% (4/15),0% (0/4),3/3,1/1,3/4,0/0,1/2
2018 Montevideo CH R16,W vs Andujar,67% (8/12),75% (6/8),2/5,58% (7/12),29% (2/7),4/6,1/1,2/2,1/1,0/0
2018 Guayaquil CH QF,L vs Sousa,45% (5/11),60% (3/5),2/4,70% (7/10),43% (3/7),2/3,0/0,2/2,0/0,2/2
2019 (15 matches),,36.1%,70.5%,26.7%,42.9%,31.9%,65.9%,92.9%,77.8%,100.0%,83.3%
2018 (16 matches),,42.0%,68.4%,25.5%,42.0%,27.6%,72.9%,62.5%,85.0%,62.5%,62.5%
2017 (8 matches),,17.9%,64.3%,10.0%,42.1%,31.3%,87.5%,100.0%,71.4%,100.0%,100.0%
2016 (13 matches),,25.5%,55.0%,12.1%,38.7%,28.3%,57.1%,85.7%,43.8%,100.0%,28.6%
2015 (9 matches),,37.0%,73.5%,23.3%,45.2%,19.0%,76.2%,83.3%,42.9%,75.0%,50.0%
Career (114 matches),,35.9%,68.2%,21.9%,41.9%,26.9%,72.3%,76.5%,59.9%,77.4%,51.9%
