Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Aix En Provence CH R32,L vs Vatutin,50% (7/14),43% (3/7),1/3,47% (7/15),29% (2/7),2/3,1/2,0/2,0/1,0/1
2019 Munich R32,L vs Garin,33% (3/9),33% (1/3),1/4,44% (4/9),0% (0/4),1/1,0/0,1/1,0/0,0/0
2019 Munich Q2,W vs Rosol,63% (5/8),80% (4/5),0/0,50% (4/8),100% (4/4),4/4,2/2,0/0,1/1,0/0
2019 Munich Q1,W vs Fabbiano,54% (7/13),100% (7/7),2/3,46% (6/13),33% (2/6),5/7,2/2,1/2,1/1,0/0
2019 Budapest R32,L vs Cuevas,21% (3/14),100% (3/3),0/3,29% (4/14),0% (0/4),2/2,0/0,1/2,0/0,1/1
2019 Budapest Q2,W vs Sinner,56% (5/9),60% (3/5),1/1,40% (4/10),75% (3/4),2/3,2/2,0/0,1/1,0/0
2019 Budapest Q1,W vs Piros,38% (5/13),80% (4/5),2/4,54% (7/13),43% (3/7),3/4,2/2,0/0,1/1,0/0
2019 Lille CH F,L vs Barrere,57% (8/14),38% (3/8),1/3,36% (5/14),0% (0/5),1/3,1/1,0/2,0/0,0/1
2019 Lille CH SF,W vs Halys,29% (4/14),100% (4/4),1/4,36% (5/14),0% (0/5),2/3,0/1,1/2,0/0,0/0
2019 Lille CH QF,W vs Choinski,56% (5/9),80% (4/5),0/1,11% (1/9),0% (0/1),3/3,1/1,0/0,1/1,0/0
2019 Lille CH R16,W vs De Greef,50% (5/10),80% (4/5),0/1,22% (2/9),50% (1/2),2/2,0/0,0/0,0/0,0/0
2019 Lille CH R32,W vs Brown,44% (4/9),100% (4/4),0/1,22% (2/9),50% (1/2),3/4,2/2,0/0,1/1,0/0
2019 Drummondville CH F,L vs Berankis,45% (5/11),60% (3/5),1/5,50% (5/10),0% (0/5),1/3,0/1,0/0,0/0,0/0
2019 Drummondville CH QF,W vs Cid,67% (6/9),83% (5/6),2/2,22% (2/9),0% (0/2),3/3,0/0,0/0,0/0,0/0
2019 Drummondville CH R16,W vs Wolf,45% (5/11),80% (4/5),0/3,27% (3/11),0% (0/3),3/4,1/2,1/1,0/1,0/0
2019 Drummondville CH R32,W vs Novikov,67% (6/9),67% (4/6),0/0,13% (1/8),100% (1/1),3/3,1/1,0/0,0/0,0/0
2019 Indian Wells CH QF,L vs Edmund,25% (3/12),67% (2/3),0/4,42% (5/12),0% (0/5),1/2,1/1,0/1,0/0,0/0
2019 Indian Wells CH R16,W vs Majchrzak,40% (4/10),100% (4/4),1/1,30% (3/10),67% (2/3),4/4,2/3,0/0,1/2,0/0
2019 Indian Wells CH R32,W vs Escobedo,50% (5/10),60% (3/5),0/2,27% (3/11),33% (1/3),2/3,1/2,1/1,1/1,0/0
2019 Cherbourg CH R16,L vs Darcis,40% (6/15),67% (4/6),2/4,25% (4/16),0% (0/4),3/4,1/1,3/3,0/0,2/2
2019 (29 matches),,45.0%,72.2%,30.8%,34.4%,33.3%,79.3%,79.4%,69.0%,78.6%,75.0%
2018 (66 matches),,41.1%,74.5%,26.8%,38.2%,31.4%,77.6%,80.9%,69.4%,83.3%,65.0%
2017 (65 matches),,44.5%,74.2%,31.3%,37.2%,32.3%,81.3%,78.4%,73.0%,75.7%,61.1%
2016 (56 matches),,52.6%,82.5%,46.4%,37.5%,26.6%,72.3%,85.9%,54.8%,83.3%,69.2%
2015 (8 matches),,46.3%,88.6%,42.9%,46.9%,22.2%,53.1%,57.1%,33.3%,33.3%,40.0%
Career (237 matches),,45.5%,76.8%,34.1%,38.3%,30.0%,75.4%,80.5%,65.4%,79.7%,61.8%
