Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Aix En Provence CH R32,L vs Vatutin,71% (10/14),27% (3/11),1/2,0/0,44% (4/9),0/2,0/1,- (0/0),- (0/0)
2019 Munich R32,L vs Garin,45% (5/11),20% (1/5),0/0,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2019 Munich Q2,W vs Rosol,73% (8/11),50% (4/8),2/2,1/1,100% (4/4),0/0,0/0,- (0/0),- (0/0)
2019 Munich Q1,W vs Fabbiano,60% (9/15),70% (7/10),2/3,1/1,56% (5/9),1/2,0/0,- (0/0),- (0/0)
2019 Budapest R32,L vs Cuevas,67% (10/15),60% (3/5),1/1,0/0,0% (0/4),0/2,0/1,- (0/0),- (0/0)
2019 Budapest Q2,W vs Sinner,47% (9/19),50% (3/6),2/5,1/1,86% (6/7),0/0,0/0,- (0/0),- (0/0)
2019 Budapest Q1,W vs Piros,45% (9/20),44% (4/9),2/2,1/1,73% (11/15),0/1,0/0,- (0/0),- (0/0)
2019 Lille CH F,L vs Barrere,90% (9/10),38% (3/8),1/2,0/0,38% (3/8),2/4,1/2,- (0/0),- (0/0)
2019 Lille CH SF,W vs Halys,75% (9/12),80% (4/5),2/2,1/1,17% (1/6),0/1,0/0,67% (4/6),50% (3/6)
2019 Lille CH QF,W vs Choinski,80% (8/10),36% (4/11),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 Lille CH R16,W vs De Greef,50% (8/16),57% (4/7),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2019 Lille CH R32,W vs Brown,53% (8/15),80% (4/5),2/5,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2019 Drummondville CH F,L vs Berankis,50% (5/10),50% (3/6),0/2,0/0,38% (3/8),1/3,1/2,- (0/0),- (0/0)
2019 Drummondville CH QF,W vs Cid,70% (7/10),45% (5/11),2/4,1/3,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2019 Drummondville CH R16,W vs Wolf,73% (8/11),31% (4/13),2/3,1/1,63% (5/8),0/0,0/0,100% (6/6),20% (1/5)
2019 Drummondville CH R32,W vs Novikov,73% (8/11),36% (4/11),2/4,1/3,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2019 Indian Wells CH QF,L vs Edmund,54% (7/13),29% (2/7),1/1,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2019 Indian Wells CH R16,W vs Majchrzak,69% (9/13),50% (4/8),2/2,1/1,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2019 Indian Wells CH R32,W vs Escobedo,75% (9/12),25% (3/12),2/5,1/1,75% (6/8),0/0,0/0,80% (4/5),60% (3/5)
2019 Cherbourg CH R16,L vs Darcis,57% (12/21),40% (4/10),1/1,0/0,43% (3/7),1/3,0/1,50% (3/6),33% (2/6)
2019 (29 matches),,62.6%,43.3%,62.2%,80.0%,61.7%,42.1%,25.0%,70.8%,46.9%
2018 (66 matches),,61.0%,44.1%,62.2%,62.5%,58.6%,50.0%,51.6%,56.4%,41.9%
2017 (65 matches),,60.0%,42.8%,57.3%,57.3%,57.2%,42.9%,37.1%,55.1%,45.5%
2016 (56 matches),,61.4%,47.8%,57.7%,56.2%,55.1%,46.6%,51.6%,70.2%,41.1%
2015 (8 matches),,56.5%,50.6%,68.8%,66.7%,55.7%,55.0%,42.9%,57.1%,28.6%
Career (237 matches),,60.5%,44.9%,59.2%,60.9%,57.4%,47.3%,46.4%,59.6%,43.3%
