Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,24,10,14,41.7%,24-30,44.4%,240-270,47.1%,4-5,44.4%,24,70.4%,23.9%,4.5%,5.4%,62.7%,66.5%,46.6%,59.1%,37.6%,48.7%,0.92
Clay,63,38,25,60.3%,83-49,62.9%,647-550,54.1%,9-5,64.3%,62,68.9%,38.0%,1.9%,3.8%,61.7%,63.3%,49.2%,57.9%,45.0%,51.5%,1.07
Carpet,1,0,1,0.0%,0-2,0.0%,10-13,43.5%,0-1,0.0%,1,90.9%,0.0%,15.4%,3.8%,67.9%,75.5%,72.0%,74.4%,22.2%,49.3%,0.87
Finals,3,1,2,33.3%,3-4,42.9%,30-34,46.9%,0-0,-,3,62.5%,31.3%,0.5%,1.8%,65.6%,60.1%,49.3%,56.4%,42.2%,49.5%,0.97
Semi-finals,7,3,4,42.9%,7-8,46.7%,68-71,48.9%,1-0,100.0%,7,72.1%,25.7%,2.8%,3.7%,63.0%,66.1%,49.4%,59.9%,41.0%,50.4%,1.02
Quarter-finals,14,7,7,50.0%,17-10,63.0%,135-114,54.2%,3-2,60.0%,14,66.7%,37.7%,1.7%,2.9%,64.3%,61.9%,49.1%,57.3%,43.9%,50.8%,1.03
vs Righties,77,42,35,54.5%,95-73,56.5%,785-740,51.5%,10-8,55.6%,76,68.8%,33.5%,2.8%,4.3%,61.3%,64.2%,48.0%,58.0%,42.7%,50.5%,1.02
vs Lefties,7,4,3,57.1%,9-5,64.3%,78-60,56.5%,2-2,50.0%,7,77.6%,35.8%,3.9%,4.1%,66.7%,68.5%,52.9%,63.3%,43.4%,53.2%,1.18
