Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2023 US Open Q1,L vs Atmane,2.7,2.8,2.6,41.2%,46.7%,66.7%,55.6%,51.9%,12.5%,-0.5,-0.6,4.0,5.4
2019 Budapest R32,L vs Sinner,5.4,5.5,5.3,47.8%,42.9%,55.6%,61.5%,53.4%,5.4%,6.0,3.4,2.5,1.7
Career (2 matches),,3.9,4.0,3.8,43.3%,44.8%,57.6%,60.0%,52.9%,7.9%,2.8,2.1,3.3,2.9
