Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),430,136,397,1328,380,1301,399,1253,,,89,909,,
2025,421,142,403,1328,389,1301,410,1253,,,96,838
2024,520,94,,,,,,,,,198,394
2023,625,66,,,,,,,,,,
2022,337,158,,,,,,,,,,
2021,456,109,,,,,,,,,,
2020,334,160,,,,,,,,,314,246
2019,322,165,,,,,,,,,316,228
2018,253,213,,,,,,,,,136,486
2017,353,122,,,,,,,,,240,296
2016,604,39,,,,,,,,,676,45
2015,1284,3,,,,,,,,,1008,15
2014,,,,,,,,,,,792,24
