Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Osaka,2,Hard,2,0,2,0.0%,1,0,1,0.0%,2019,2023,Q1,2,0.80,0.8%,6.8%,59.4%,62.0%,37.0%,51.9%,38.5%,50.0%,35.7%
Tokyo,2,Hard,2,0,2,0.0%,1,0,1,0.0%,2017,2018,Q1,2,0.84,1.3%,3.2%,60.9%,52.6%,50.8%,51.9%,40.2%,56.5%,50.0%
