Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 W35 Kyoto F,W vs Fiquet,1.05,1.48,56.6,2.7,2.9%,67.6%,0.0%,69.7%,47.2%,41.2%
2019 W25 Hong Kong R16,W vs Nefedova,1.03,2.06,34.8,2.1,-,60.0%,-,90.9%,53.6%,48.0%
2019 W60 Fukuoka R16,L vs Bektas,1.08,0.82,66.1,2.6,0.0%,48.8%,0.0%,43.6%,41.2%,40.0%
2019 W60 Fukuoka R32,W vs Mcphee,1.18,1.17,74.6,3.0,0.0%,65.4%,0.0%,52.0%,38.1%,43.2%
2019 W80 Gifu R32,L vs Yuan,1.05,0.68,54.4,3.3,0.0%,46.9%,0.0%,48.3%,24.1%,44.4%
2019 W25 Hong Kong SF,L vs Inglis,0.99,0.85,68.7,2.0,0.0%,42.9%,2.2%,51.1%,50.9%,39.6%
2019 W25 Hong Kong QF,W vs Hontama,0.95,1.27,60.2,2.0,0.0%,53.8%,0.0%,52.0%,48.5%,77.4%
2019 W25 Hong Kong R16,W vs Siedliska,1.00,1.29,54.5,4.3,0.0%,52.4%,2.6%,65.8%,48.8%,58.3%
2019 W25 Kashiwa R32,L vs Hibi,1.09,0.55,42.1,2.3,0.0%,50.0%,0.0%,41.4%,22.7%,31.8%
2019 W25 Kofu SF,L vs Salden,0.88,0.59,35.7,2.0,0.0%,39.3%,0.0%,40.0%,42.3%,38.5%
2019 W25 Kofu QF,W vs Han,1.09,1.23,67.5,34.0,0.0%,39.6%,0.0%,50.0%,70.8%,53.5%
2019 W25 Kofu R16,W vs Bektas,1.03,1.44,43.9,2.2,0.0%,59.4%,0.0%,66.7%,42.1%,62.2%
2019 W25 Kofu QF,L vs Gatto Monticone,1.00,0.81,57.3,3.4,0.0%,40.5%,0.0%,44.1%,47.4%,45.7%
2019 W25 Kofu R16,W vs Raina,1.15,1.28,59.9,2.5,0.0%,51.2%,0.0%,62.5%,52.6%,43.2%
2019 W25 Kofu R32,W vs Morgina,0.92,1.37,47.0,3.3,-,66.7%,-,52.0%,55.9%,63.3%
2019 W25 Nishi Tama R16,L vs Lopatetskaya,1.08,0.72,52.1,2.0,-,34.4%,-,48.1%,32.3%,46.7%
2019 W25 Nishi Tama R32,W vs Imanishi,1.13,1.45,52.9,3.0,-,60.9%,-,50.0%,55.2%,59.3%
2019 W60 Kyoto R16,L vs Zhang,0.86,0.60,40.2,2.2,0.0%,51.9%,0.0%,60.9%,30.0%,32.1%
2019 W25 Hong Kong R16,L vs Lopatetskaya,0.95,0.76,50.6,3.4,0.0%,41.2%,0.0%,43.8%,46.7%,44.4%
2019 W25 Hong Kong R32,W vs Kaji,1.13,2.22,33.7,2.0,-,76.2%,-,66.7%,40.0%,73.9%
2024 (1 matches),,1.05,1.48,56.6,2.7,2.9%,67.6%,0.0%,69.7%,47.2%,41.2%
2019 (20 matches),,1.03,1.02,55.5,2.6,0.0%,51.4%,0.4%,53.2%,45.1%,49.3%
2018 (1 matches),,1.08,0.59,47.6,3.5,0.0%,61.4%,0.0%,41.5%,16.7%,37.0%
2017 (17 matches),,1.02,0.93,54.9,2.5,1.2%,49.9%,0.0%,49.9%,45.3%,45.8%
2016 (3 matches),,0.90,0.74,34.0,2.0,0.0%,43.5%,0.0%,42.9%,52.7%,39.7%
Career (49 matches),,1.01,0.95,53.3,2.5,0.7%,50.8%,0.3%,51.6%,44.5%,46.7%
