Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,8,2,6,25.0%,5-9,35.7%,57-69,45.2%,0-2,0.0%,7,57.8%,31.3%,4.0%,6.3%,52.8%,64.8%,39.9%,53.0%,39.7%,46.7%,0.84
Clay,27,14,13,51.9%,33-29,53.2%,276-269,50.6%,4-0,100.0%,26,59.6%,41.8%,1.5%,4.7%,58.0%,61.6%,45.1%,54.7%,46.8%,50.5%,1.03
Finals,1,1,0,100.0%,2-1,66.7%,15-8,65.2%,0-0,-,1,63.6%,66.7%,1.6%,3.1%,60.9%,64.1%,44.0%,56.3%,54.4%,55.2%,1.24
Semi-finals,2,1,1,50.0%,3-3,50.0%,25-28,47.2%,0-0,-,2,59.3%,34.6%,1.2%,4.1%,60.8%,59.6%,43.3%,53.2%,42.1%,47.9%,0.90
Quarter-finals,5,2,3,40.0%,5-6,45.5%,47-50,48.5%,1-1,50.0%,5,52.1%,44.7%,1.0%,5.2%,60.7%,60.5%,40.8%,52.8%,47.1%,49.8%,1.00
vs Righties,18,6,12,33.3%,16-24,40.0%,159-187,46.0%,1-1,50.0%,16,54.0%,38.7%,2.1%,5.7%,56.6%,60.8%,41.4%,52.4%,44.6%,48.3%,0.94
