Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2025 Australian Open Q1,W vs Sierra,28.6%,40.3%,46.2%,32.0%,48.0%,52.9%,62.5%,38.5%,66.7%,25.0%,29.2%,33.3%,0.0%,46.7%,0.0%,30
2024 Roland Garros R128,L vs Stearns,24.8%,32.7%,34.3%,28.3%,35.0%,34.9%,25.0%,50.0%,33.3%,22.9%,34.3%,33.3%,7.7%,36.4%,33.3%,73
2024 Roland Garros Q3,W vs Saito,19.8%,30.2%,56.7%,21.8%,36.4%,65.1%,60.9%,65.6%,87.5%,17.2%,20.7%,41.7%,8.3%,82.4%,100.0%,-26
2023 ITF Lousada F,L vs Rouvroy,6.9%,12.1%,43.4%,8.3%,13.9%,45.5%,58.8%,26.3%,50.0%,4.8%,9.5%,40.0%,0.0%,58.3%,83.3%,-66
Career (4 matches),,21.1%,30.1%,45.0%,23.9%,34.8%,49.7%,50.0%,47.7%,68.4%,18.3%,24.8%,37.1%,4.7%,54.5%,66.7%,16
