Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Australian Open Q1,W vs Sierra,44% (8/18),45% (5/11),2/2,1/1,71% (5/7),0/0,0/0,- (0/0),- (0/0)
2024 Roland Garros Q3,W vs Saito,53% (9/17),75% (3/4),2/2,1/1,90% (9/10),0/0,0/0,67% (4/6),50% (3/6)
2023 W25 Lousada F,L vs Rouvroy,33% (3/9),40% (2/5),0/0,0/0,50% (5/10),0/2,0/1,- (0/0),- (0/0)
2025 (1 matches),,44.4%,45.5%,100.0%,100.0%,71.4%,-,-,-,-
2024 (1 matches),,52.9%,75.0%,100.0%,100.0%,90.0%,-,-,66.7%,50.0%
2023 (1 matches),,33.3%,40.0%,-,-,50.0%,0.0%,0.0%,-,-
Career (3 matches),,45.5%,50.0%,100.0%,100.0%,70.4%,0.0%,0.0%,66.7%,50.0%
