Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2022 Wimbledon R128,W vs Clarke,1.18,1.43,35.2,2.3,5.7%,69.8%,8.0%,66.0%,34.5%,44.0%
2021 Orlando 1 CH R16,W vs Kovacevic,1.33,1.89,37.3,2.0,10.7%,75.0%,0.0%,69.2%,51.7%,25.0%
2021 Delray Beach SF,L vs Hurkacz,0.81,0.73,53.5,2.3,5.4%,59.5%,9.1%,60.6%,43.2%,27.3%
2019 Drummondville CH R32,L vs Millot,0.66,0.70,52.2,2.0,14.0%,58.1%,8.8%,58.8%,45.6%,41.8%
2019 Indian Wells CH R32,L vs Polansky,0.86,0.92,81.8,3.5,5.3%,52.6%,7.7%,69.2%,40.0%,43.9%
2019 Indian Wells CH R64,W vs Smyczek,1.05,1.18,68.0,2.6,2.0%,74.5%,6.1%,44.9%,46.6%,42.9%
2019 Cuernavaca CH R16,L vs Escobar,0.97,0.72,52.2,3.7,5.1%,61.5%,0.0%,52.8%,29.4%,34.5%
2019 Cuernavaca CH R32,W vs Guinard,1.02,1.26,64.9,4.0,2.3%,65.1%,0.0%,65.0%,40.0%,46.2%
2019 Dallas CH R32,L vs Jung,0.86,0.92,75.4,34.0,15.3%,67.8%,5.6%,63.0%,29.9%,44.3%
2019 Dallas CH R64,W vs Cressy,1.47,1.42,47.5,2.2,10.8%,75.7%,6.7%,73.3%,18.8%,31.0%
2019 Cleveland CH R32,L vs Torpegaard,0.92,0.47,41.0,2.2,13.6%,63.6%,5.3%,36.8%,20.0%,30.4%
2019 Newport Beach CH R32,L vs Quiroz,1.04,0.70,50.8,3.9,7.9%,55.3%,8.3%,50.0%,25.0%,38.7%
2019 Newport Beach CH R64,W vs Choinski,0.96,1.23,62.8,3.1,14.3%,63.3%,9.1%,68.2%,36.7%,52.7%
2018 Newport R16,L vs Johnson,0.87,0.35,33.0,2.0,14.8%,51.9%,11.1%,51.9%,13.6%,26.3%
2018 Wimbledon R128,L vs Nishikori,0.99,0.79,40.6,2.2,4.3%,59.4%,3.0%,53.0%,37.5%,32.2%
2018 Stuttgart Q2,L vs Gunneswaran,0.93,0.78,56.6,2.5,9.1%,56.8%,0.0%,58.3%,33.3%,37.8%
2018 Stuttgart Q1,W vs Bemelmans,1.20,1.30,59.6,2.7,9.3%,67.4%,7.5%,70.0%,36.8%,30.6%
2018 Loughborough CH R16,L vs Ward,0.88,0.73,52.2,2.3,2.9%,58.8%,3.2%,61.3%,28.9%,37.1%
2018 Lisbon CH QF,L vs Robredo,0.99,0.64,41.0,3.5,3.2%,48.4%,3.3%,60.0%,30.3%,29.0%
2018 Savannah CH F,L vs Dellien,0.87,0.83,69.3,4.7,5.1%,59.0%,0.0%,53.1%,51.3%,31.6%
2022 (1 matches),,1.18,1.43,35.2,2.3,5.7%,69.8%,8.0%,66.0%,34.5%,44.0%
2021 (2 matches),,1.03,1.12,46.5,2.2,7.7%,66.2%,5.1%,64.4%,47.0%,26.3%
2019 (10 matches),,0.96,0.97,62.7,3.1,8.9%,63.7%,5.8%,59.4%,35.3%,42.3%
2018 (14 matches),,1.01,0.91,56.1,3.2,6.0%,58.3%,5.5%,60.7%,34.2%,38.9%
2017 (13 matches),,0.97,0.81,53.1,2.8,4.8%,56.4%,4.7%,55.2%,35.3%,38.2%
Career (51 matches),,0.98,0.91,57.9,2.9,5.9%,59.9%,5.1%,59.1%,36.2%,39.3%
