Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,2,Hard,3,1,2,33.3%,2,2,0,100.0%,2018,2019,Q2,3,0.95,11.1%,1.3%,62.8%,72.1%,57.5%,66.7%,31.6%,71.4%,21.4%
Wimbledon,2,Grass,9,7,2,77.8%,6,5,1,83.3%,2018,2022,R64,6,1.03,7.4%,3.9%,64.8%,68.5%,47.5%,61.1%,40.2%,58.5%,45.1%
US Open,5,Hard,11,6,5,54.5%,3,1,2,33.3%,2012,2021,R128,6,0.89,6.2%,4.4%,61.0%,62.8%,47.1%,56.7%,38.6%,59.3%,47.6%
Indian Wells Masters,4,Hard,5,1,4,20.0%,4,3,1,75.0%,2013,2021,Q2,5,0.86,4.8%,6.3%,60.8%,66.8%,41.4%,56.8%,37.2%,60.4%,31.6%
Cincinnati Masters,3,Hard,5,1,4,20.0%,0,0,0,-,2012,2018,R32,5,0.93,3.8%,5.5%,55.9%,64.2%,47.2%,56.7%,40.1%,57.7%,47.2%
Newport,3,Grass,5,2,3,40.0%,0,0,0,-,2012,2018,R16,5,0.94,5.9%,5.4%,58.9%,71.8%,44.6%,60.6%,37.0%,68.1%,38.9%
Miami Masters,2,Hard,4,2,2,50.0%,0,0,0,-,2016,2017,R128,4,0.94,5.8%,2.1%,55.6%,62.2%,42.6%,53.5%,43.7%,63.2%,40.0%
Canada Masters,2,Hard,2,0,2,0.0%,1,0,1,0.0%,2017,2018,Q1,2,0.92,3.4%,2.8%,64.1%,73.1%,42.3%,62.1%,34.8%,16.7%,40.0%
