Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2022 Wimbledon R128,W vs Clarke,78% (14/18),33% (4/12),3/4,1/1,0% (0/2),3/3,0/0,83% (10/12),42% (5/12)
2021 Orlando 1 CH R16,W vs Kovacevic,69% (9/13),27% (3/11),2/2,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2021 Delray Beach SF,L vs Hurkacz,56% (9/16),33% (1/3),0/0,0/0,60% (3/5),1/3,0/1,17% (1/6),60% (3/5)
2019 Drummondville CH R32,L vs Millot,75% (9/12),33% (4/12),1/3,0/0,33% (3/9),2/4,2/3,- (0/0),- (0/0)
2019 Indian Wells CH R32,L vs Polansky,71% (12/17),40% (4/10),1/2,0/0,73% (8/11),3/5,3/4,40% (2/5),33% (2/6)
2019 Indian Wells CH R64,W vs Smyczek,48% (11/23),42% (5/12),2/3,1/2,57% (4/7),0/1,0/0,- (0/0),- (0/0)
2019 Cuernavaca CH R16,L vs Escobar,47% (7/15),100% (2/2),0/2,0/0,57% (4/7),0/2,0/1,50% (3/6),33% (2/6)
2019 Cuernavaca CH R32,W vs Guinard,58% (11/19),56% (5/9),2/3,1/2,25% (1/4),0/1,0/0,- (0/0),- (0/0)
2019 Dallas CH R32,L vs Jung,67% (14/21),38% (3/8),1/5,0/0,43% (3/7),1/3,0/1,64% (7/11),42% (5/12)
2019 Dallas CH R64,W vs Cressy,73% (11/15),100% (1/1),2/2,1/1,- (0/0),0/0,0/0,83% (5/6),40% (2/5)
2019 Cleveland CH R32,L vs Torpegaard,60% (3/5),0% (0/3),0/0,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2019 Newport Beach CH R32,L vs Quiroz,50% (6/12),67% (2/3),0/0,0/0,67% (8/12),0/2,0/1,40% (2/5),33% (2/6)
2019 Newport Beach CH R64,W vs Choinski,65% (13/20),56% (5/9),2/2,1/1,60% (3/5),0/1,0/0,33% (2/6),50% (3/6)
2018 Newport R16,L vs Johnson,67% (4/6),- (0/0),0/0,0/0,56% (5/9),0/2,0/1,- (0/0),- (0/0)
2018 Wimbledon R128,L vs Nishikori,57% (13/23),50% (3/6),1/4,0/0,63% (10/16),2/5,0/1,40% (2/5),20% (1/5)
2018 Stuttgart Q2,L vs Gunneswaran,75% (9/12),38% (3/8),1/2,0/0,44% (4/9),2/4,1/2,- (0/0),- (0/0)
2018 Stuttgart Q1,W vs Bemelmans,61% (11/18),40% (2/5),2/4,1/2,88% (7/8),0/0,0/0,80% (4/5),50% (3/6)
2018 Loughborough CH R16,L vs Ward,82% (9/11),0% (0/2),0/0,0/0,0% (0/2),0/2,0/1,25% (1/4),20% (1/5)
2018 Lisbon CH QF,L vs Robredo,83% (5/6),33% (1/3),0/0,0/0,67% (8/12),6/8,3/4,- (0/0),- (0/0)
2018 Savannah CH F,L vs Dellien,80% (8/10),60% (3/5),1/1,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2022 (1 matches),,77.8%,33.3%,75.0%,100.0%,0.0%,100.0%,-,83.3%,41.7%
2021 (2 matches),,62.1%,28.6%,100.0%,100.0%,66.7%,33.3%,0.0%,16.7%,60.0%
2019 (10 matches),,61.0%,44.9%,50.0%,66.7%,52.9%,28.6%,45.5%,53.8%,39.0%
2018 (14 matches),,67.7%,37.9%,51.7%,45.5%,63.8%,50.0%,40.0%,51.5%,37.1%
2017 (13 matches),,55.3%,41.9%,52.6%,44.4%,51.4%,34.4%,35.7%,43.8%,41.2%
Career (51 matches),,63.0%,41.3%,55.3%,57.6%,58.4%,47.9%,41.8%,53.6%,36.6%
