Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Wimbledon R32,W vs Davis,1.18,1.55,46.3,2.6,-,54.8%,-,53.8%,52.0%,68.2%
2019 Roland Garros R32,L vs Vondrousova,0.91,0.76,57.7,2.8,-,53.8%,-,44.4%,41.0%,44.1%
2019 Roland Garros R64,W vs Rogers,0.92,1.24,64.1,3.0,-,63.8%,-,62.8%,55.6%,42.9%
2019 Madrid R32,L vs Kuzmova,0.93,0.78,60.4,2.8,5.4%,64.9%,0.0%,50.0%,39.0%,31.6%
2019 Madrid R64,W vs Sakkari,1.21,1.68,34.0,2.1,10.0%,60.0%,0.0%,51.7%,64.3%,57.7%
2019 Istanbul R32,L vs Arruabarrena,0.86,0.69,47.0,2.2,0.0%,51.5%,0.0%,56.7%,35.3%,38.7%
2019 Fed Cup RR,W vs Van Uytvanck,1.16,1.67,44.9,2.4,0.0%,65.5%,0.0%,75.0%,44.0%,41.7%
2019 Lugano R32,L vs Hercog,0.99,0.84,69.8,5.2,2.1%,50.0%,0.0%,62.2%,40.4%,34.1%
2019 Miami R64,L vs Williams,0.94,0.77,59.6,2.6,0.0%,60.5%,0.0%,44.4%,35.3%,41.9%
2019 Indian Wells R64,L vs Vikhlyantseva,0.95,0.58,36.0,2.5,0.0%,33.3%,0.0%,34.6%,38.5%,43.5%
2019 Dubai QF,L vs Svitolina,1.02,0.68,49.7,2.1,0.0%,41.4%,0.0%,48.1%,29.0%,46.4%
2019 Dubai R16,W vs Mladenovic,1.11,1.21,61.8,3.9,0.0%,51.2%,0.0%,54.8%,47.6%,55.0%
2019 Dubai R32,W vs Zhang,1.17,1.39,42.0,2.0,5.0%,62.5%,2.7%,51.4%,48.8%,52.4%
2019 Dubai R64,W vs Strycova,0.99,1.51,43.7,2.1,0.0%,56.0%,0.0%,64.0%,50.0%,72.4%
2019 Doha R16,L vs Bertens,0.86,0.68,41.9,4.0,0.0%,51.4%,3.0%,57.6%,38.9%,32.3%
2019 Doha R32,W vs Jabeur,1.00,1.45,46.5,2.7,0.0%,66.7%,0.0%,43.5%,69.2%,60.0%
2019 Australian Open R128,W vs Burel,1.01,1.29,59.1,2.7,6.7%,70.0%,0.0%,51.9%,51.2%,47.5%
2019 Sydney R32,L vs Muguruza,0.76,0.70,43.5,2.0,4.0%,60.0%,8.7%,65.2%,20.0%,50.0%
2018 Luxembourg R16,L vs Bouchard,0.72,0.27,23.9,2.0,5.9%,35.3%,0.0%,25.0%,18.2%,35.0%
2018 Luxembourg R32,W vs Pliskova,1.17,1.90,46.1,2.1,0.0%,78.6%,4.8%,71.4%,43.3%,35.7%
2019 (18 matches),,1.00,1.02,52.0,2.6,2.2%,56.6%,0.9%,54.2%,44.3%,46.9%
2018 (46 matches),,1.03,1.03,57.9,2.7,1.9%,58.7%,1.5%,55.4%,42.4%,43.4%
2017 (47 matches),,1.00,1.05,55.5,2.6,1.4%,55.9%,1.6%,55.8%,46.9%,45.6%
2016 (56 matches),,1.03,1.11,58.9,2.9,2.4%,59.3%,1.5%,56.9%,45.5%,45.1%
2015 (19 matches),,1.00,0.97,60.7,2.6,2.2%,55.7%,0.7%,51.0%,43.6%,46.5%
Career (355 matches),,1.02,1.07,57.3,2.7,1.8%,57.1%,1.1%,54.7%,45.7%,46.1%
