Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2019 Wimbledon R16,L vs Williams,9,13,0.7,8.7%,12.6%,8,11,0.7,8.2%,11.3%,6.2%,2.1%,1.1,20.4%,18.4%
2019 Wimbledon R32,W vs Davis,13,17,0.8,12.5%,16.3%,12,16,0.8,12.0%,16.0%,10.0%,2.0%,0.5,14.4%,28.8%
2019 Wimbledon R64,W vs Parmentier,14,22,0.6,8.8%,13.8%,14,22,0.6,9.5%,15.0%,5.4%,4.1%,0.9,18.2%,21.4%
2019 Wimbledon R128,W vs Stosur,16,15,1.1,12.3%,11.5%,15,14,1.1,12.3%,11.5%,8.2%,4.1%,0.6,11.5%,20.0%
2018 US Open QF,L vs Keys,10,18,0.6,7.8%,14.1%,9,18,0.5,7.6%,15.3%,4.2%,2.5%,0.7,17.2%,25.0%
2018 US Open R16,W vs Sharapova,15,20,0.8,12.2%,16.3%,15,17,0.9,13.6%,15.5%,10.0%,3.6%,0.4,12.2%,30.9%
2018 US Open R32,W vs Garcia,30,42,0.7,14.4%,20.1%,26,41,0.6,13.5%,21.4%,5.2%,6.3%,0.7,15.8%,22.0%
2018 US Open R64,W vs Mladenovic,24,25,1.0,15.5%,16.1%,19,22,0.9,14.2%,16.4%,9.0%,3.0%,0.7,18.1%,26.5%
2018 Wimbledon R32,L vs Bencic,21,19,1.1,15.6%,14.1%,20,17,1.2,15.9%,13.5%,11.1%,3.2%,1.4,18.5%,13.3%
2018 Wimbledon R64,W vs Sorribes Tormo,17,19,0.9,16.3%,18.3%,15,18,0.8,16.0%,19.1%,11.7%,4.3%,0.3,5.8%,20.2%
2018 Wimbledon R128,W vs Witthoeft,14,17,0.8,12.4%,15.0%,13,16,0.8,12.6%,15.5%,7.8%,4.9%,0.5,14.2%,29.2%
2017 Wimbledon R64,L vs Peng,9,16,0.6,9.6%,17.0%,9,16,0.6,9.7%,17.2%,3.2%,5.4%,1.2,11.7%,9.6%
2017 Wimbledon R128,W vs Bouchard,23,14,1.6,15.4%,9.4%,23,12,1.9,16.0%,8.3%,6.9%,9.0%,0.6,9.4%,16.1%
2017 Roland Garros R16,L vs Halep,5,25,0.2,5.2%,26.0%,5,24,0.2,5.4%,25.8%,2.2%,3.2%,1.0,19.8%,20.8%
2017 Roland Garros R32,W vs Vesnina,20,16,1.3,12.7%,10.2%,20,16,1.3,13.2%,10.5%,9.2%,3.9%,0.9,20.4%,21.7%
2017 Roland Garros R64,W vs Cirstea,19,24,0.8,13.3%,16.8%,19,24,0.8,13.5%,17.0%,7.8%,5.7%,0.4,12.6%,30.1%
2017 Roland Garros R128,W vs Sakkari,17,17,1.0,15.6%,15.6%,17,16,1.1,15.9%,15.0%,10.3%,5.6%,0.7,12.8%,19.3%
2016 Wimbledon R16,L vs Williams,16,21,0.8,11.5%,15.1%,16,20,0.8,11.7%,14.6%,8.0%,3.6%,1.2,17.3%,14.4%
2016 Wimbledon R32,W vs Erakovic,21,14,1.5,20.8%,13.9%,20,13,1.5,20.6%,13.4%,11.3%,9.3%,0.4,10.9%,26.7%
2016 Wimbledon R64,W vs Allertova,23,34,0.7,13.9%,20.6%,21,31,0.7,14.2%,20.9%,8.8%,5.4%,0.4,9.1%,25.5%
Career (64 matches),,1149,1510,0.8,13.1%,17.2%,1090,1397,0.8,13.2%,16.9%,6.1%,3.1%,0.7,15.8%,21.8%
