Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2021 BJK Cup Finals RR,L vs Kuzmova,0.0%,-,4.4%,28.6%,12.8%,7.1%,20.0%,8.8%,60.0%,0.0%,-,-10,-4
2021 US Open R128,L vs Collins,0.0%,-,3.9%,100.0%,16.7%,20.0%,0.0%,0.0%,0.0%,0.0%,-,-141,5
2021 Olympics R32,L vs Pliskova,0.0%,-,4.7%,66.7%,18.6%,18.6%,0.0%,8.3%,33.3%,0.4%,0.0%,64,56
2021 Olympics R64,W vs Jabeur,0.0%,-,10.7%,81.8%,20.5%,13.3%,100.0%,12.9%,50.0%,0.0%,-,-6,9
2021 Wimbledon R128,L vs Barty,0.0%,-,7.5%,66.7%,13.4%,21.1%,0.0%,6.3%,25.0%,0.7%,0.0%,-45,-74
2021 Roland Garros R128,L vs Stephens,0.0%,-,3.8%,87.5%,10.5%,11.3%,0.0%,5.2%,14.3%,0.3%,0.0%,-42,-41
2020 Doha R32,L vs Kvitova,0.0%,-,1.3%,50.0%,13.0%,37.5%,0.0%,8.3%,33.3%,0.7%,0.0%,-23,19
2020 Doha R64,W vs Zhang,0.0%,-,2.7%,33.3%,17.6%,30.4%,50.0%,12.3%,50.0%,0.0%,-,5,-11
2020 Australian Open R64,L vs Swiatek,0.0%,-,5.8%,87.5%,11.6%,21.1%,0.0%,3.6%,25.0%,0.0%,-,-81,-73
2020 Australian Open R128,W vs Sabalenka,0.0%,-,5.5%,63.6%,10.8%,25.0%,33.3%,6.3%,25.0%,0.0%,-,-2,12
2019 San Jose QF,L vs Sabalenka,0.0%,-,2.4%,75.0%,25.4%,42.1%,0.0%,12.0%,16.7%,0.0%,-,84,41
2019 Wimbledon R16,L vs Williams,0.0%,-,3.9%,75.0%,12.1%,8.7%,0.0%,3.4%,50.0%,0.0%,-,-38,-32
2019 Wimbledon R32,W vs Davis,0.0%,-,9.6%,50.0%,19.3%,33.3%,50.0%,5.2%,18.2%,0.0%,-,25,6
2019 Roland Garros R32,L vs Vondrousova,0.0%,-,10.8%,53.3%,15.6%,21.3%,0.0%,7.1%,8.3%,0.0%,-,9,-12
2019 Rome R16,L vs Bertens,0.0%,-,7.4%,81.8%,16.9%,20.0%,14.3%,7.1%,25.0%,0.0%,-,15,-19
2019 Madrid R64,W vs Sakkari,0.0%,-,2.7%,66.7%,15.9%,20.0%,0.0%,5.9%,25.0%,0.0%,-,16,2
2019 Lugano R32,L vs Hercog,0.0%,-,4.9%,55.6%,13.9%,12.2%,16.7%,3.5%,22.2%,0.5%,50.0%,-27,-47
2019 Dubai QF,L vs Svitolina,0.0%,-,13.9%,75.0%,10.7%,6.3%,25.0%,5.1%,0.0%,0.0%,-,21,-12
2019 Dubai R16,W vs Mladenovic,0.0%,-,2.4%,75.0%,11.6%,7.3%,0.0%,6.9%,55.6%,0.0%,-,-36,-46
2019 Doha R16,L vs Bertens,0.0%,-,7.4%,70.0%,7.4%,10.0%,0.0%,8.0%,40.0%,0.0%,-,-52,-39
Career (70 matches),,0.0%,-,6.1%,71.1%,12.0%,17.6%,11.8%,7.5%,27.5%,0.1%,21.4%,-28,-33
